Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
77340;0,02;-0,0228;0,9568;-0,0087;4,1353;358,9774;358,5914;True;True;0,1241;0,5484;0,1799;39,3937;21,3051;300,5616;6,2037;27,4211;8,9926;-118,7305;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77345;0,09999999;-0,0223;0,9557;-0,0075;4,8839;359,4638;358,7164;True;True;0,1245;0,5480;0,1815;37,3011;22,4199;301,1175;0,0023;-0,0047;0,0039;-120,6044;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77350;0,18;-0,0217;0,9542;-0,0066;5,8802;359,7682;358,8009;True;True;0,1237;0,5484;0,1818;37,2213;21,8814;299,9611;-0,0056;-0,0028;0,0013;-119,8837;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77355;0,24;-0,0210;0,9524;-0,0054;7,0741;0,2641;358,8727;True;True;0,1238;0,5472;0,1826;37,2378;20,6098;298,7621;0,0131;-0,0273;0,0195;-118,2155;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77360;0,32;-0,0198;0,9502;-0,0038;8,7478;1,1543;359,0772;True;True;0,1241;0,5474;0,1830;37,4625;20,3884;299,0731;0,0098;0,0121;0,0010;-118,6393;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77365;0,38;-0,0175;0,9468;-0,0015;10,9464;2,8015;359,4545;True;True;0,1242;0,5486;0,1833;38,1614;20,0293;296,9662;-0,0139;0,0250;-0,0116;-118,4517;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77370;0,4600001;-0,0143;0,9428;0,0011;13,1966;4,9768;359,6963;True;True;0,1293;0,5609;0,1808;36,6845;28,0185;295,2746;0,1264;0,2593;0,0120;-119,3021;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77375;0,52;-0,0113;0,9390;0,0038;14,9862;6,6841;359,9268;True;True;0,1463;0,5924;0,1865;33,7200;38,8082;294,5729;0,2917;0,4839;0,1141;120,0057;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77380;0,6;-0,0088;0,9361;0,0056;16,5038;7,4309;359,9177;True;True;0,1604;0,6281;0,1951;30,9268;47,7189;297,8523;0,0156;0,4084;0,3953;122,9238;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
77385;0,6599999;-0,0073;0,9339;0,0066;17,5723;7,3494;359,8298;True;True;0,1732;0,6281;0,2221;26,8194;54,1750;305,3802;0,1320;0,0872;0,3178;123,7487;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
