Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
30785;0,04;0,0422;0,9362;-0,0368;11,7144;7,1405;1,5418;True;True;0,2812;0,5645;0,1599;18,6878;56,3320;306,8986;0,0027;-0,0017;-0,0029;113,6231;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30790;0,12;0,0421;0,9360;-0,0362;11,6778;7,1898;1,5976;True;True;0,2810;0,5654;0,1590;18,9976;56,2920;307,4872;-0,0093;0,0068;-0,0052;114,1037;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30795;0,2;0,0419;0,9356;-0,0363;11,9740;7,0474;1,5485;True;True;0,2803;0,5656;0,1590;18,7514;55,7233;307,2560;-0,0033;-0,0009;0,0035;113,8651;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30800;0,26;0,0420;0,9350;-0,0363;12,4059;7,1897;1,5070;True;True;0,2801;0,5661;0,1587;19,1462;55,1319;306,9927;0,0015;0,0053;-0,0086;113,6235;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30805;0,34;0,0420;0,9347;-0,0357;12,4466;7,3987;1,5357;True;True;0,2803;0,5655;0,1590;19,1196;55,4317;306,9824;-0,0005;-0,0051;-0,0013;113,8080;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30810;0,4;0,0412;0,9342;-0,0352;12,8846;7,6937;1,1918;True;True;0,2799;0,5662;0,1589;20,6941;56,1813;306,9194;-0,0168;0,0286;0,0006;114,0536;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30815;0,4800001;0,0402;0,9327;-0,0337;13,6374;8,8312;1,2605;True;True;0,2779;0,5762;0,1620;22,2754;56,7616;304,7216;0,0737;0,1515;0,0262;114,9642;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30820;0,54;0,0392;0,9311;-0,0327;14,6349;9,7419;1,8661;True;True;0,2652;0,5956;0,1774;16,6866;65,8712;305,3988;-0,4940;0,4413;0,1944;115,2614;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30825;0,6199999;0,0373;0,9304;-0,0321;15,0758;10,0903;1,8552;True;True;0,2392;0,6336;0,1823;15,5598;75,0654;318,1723;-0,1154;0,2345;0,1515;124,5421;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
30830;0,6799999;0,0340;0,9301;-0,0321;15,6351;10,0290;2,2198;True;True;0,2510;0,6069;0,2407;13,3051;80,4407;330,3247;0,4905;-1,1283;1,3724;133,5783;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
