Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
53930;0,06;0,0549;0,9374;-0,0586;4,3706;0,6387;358,8765;True;True;0,1573;0,5581;0,0747;17,5271;20,4129;314,8362;-0,0046;0,0061;-0,0022;-133,7581;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53935;0,14;0,0547;0,9360;-0,0568;5,1881;0,6798;358,9323;True;True;0,1563;0,5566;0,0759;18,6560;18,2304;313,4882;-0,0122;-0,0427;0,0223;-132,2388;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53940;0,22;0,0541;0,9338;-0,0553;6,5771;0,7384;359,0041;True;True;0,1565;0,5574;0,0764;20,5031;15,9459;313,8766;0,0099;0,0185;0,0086;-132,1861;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53945;0,28;0,0536;0,9310;-0,0537;8,4611;1,0952;359,2280;True;True;0,1585;0,5605;0,0774;22,9978;13,0028;316,0086;0,0473;0,0825;0,0114;-132,1823;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53950;0,36;0,0532;0,9282;-0,0517;10,2290;2,1288;359,2408;True;True;0,1609;0,5659;0,0811;23,2328;10,7813;313,1020;0,0208;0,1043;0,0383;-131,9539;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53955;0,42;0,0546;0,9243;-0,0498;12,5573;4,6562;359,7771;True;True;0,1645;0,5959;0,0883;16,6768;21,6405;304,8555;0,0689;0,6834;0,1197;-131,2502;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53960;0,5000001;0,0560;0,9200;-0,0473;14,6883;8,0067;0,9735;True;True;0,1958;0,6143;0,1103;19,4688;40,8208;302,3063;0,2764;0,1942;0,2101;-134,2885;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53965;0,56;0,0557;0,9164;-0,0456;16,3667;10,5015;2,1111;True;True;0,2465;0,6572;0,1417;16,0085;55,9748;305,0222;1,6822;0,5952;0,7960;-137,2663;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53970;0,6399999;0,0546;0,9143;-0,0452;17,2623;11,5616;2,7796;True;True;0,2751;0,6655;0,1650;13,5968;76,3359;319,2124;0,1844;0,0641;0,3257;-138,4341;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53975;0,6999999;0,0529;0,9142;-0,0443;17,1971;11,8076;2,9490;True;True;0,3039;0,6202;0,2266;8,0725;86,9836;336,0177;0,4645;-1,4367;1,3229;143,9378;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53985;0,8399997;0,0501;0,9130;-0,0411;17,1709;10,8878;3,1640;True;True;0,2859;0,6169;0,2584;10,5230;77,9548;341,9821;0,0169;-0,4008;0,6166;-151,5850;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
53995;0,9799996;0,0543;0,9105;-0,0403;18,9534;11,7219;2,7051;True;True;0,2026;0,7131;0,2511;19,9238;56,5627;311,9875;-0,5320;0,2269;-0,0790;-140,0708;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54005;1,12;0,0524;0,9105;-0,0398;18,9039;12,4359;3,1151;True;True;0,1897;0,6725;0,2692;21,7589;34,2385;322,3806;0,6030;-0,3049;-0,1122;-137,4082;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54015;1,259999;0,0481;0,9088;-0,0383;18,7876;12,3511;4,0578;True;True;0,3083;0,6349;0,2454;16,0343;59,7889;358,1305;0,0238;-0,2435;0,3489;-142,9381;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54025;1,399999;0,0527;0,9095;-0,0351;18,5499;11,7601;3,7500;True;True;0,3025;0,6443;0,2787;9,7962;73,9670;343,5657;-0,5106;0,6421;0,4622;-149,6478;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54035;1,539999;0,0570;0,9086;-0,0375;19,5466;12,1430;1,9986;True;True;0,1791;0,7329;0,2978;14,0031;55,1246;313,9556;-0,6637;0,0290;0,1789;-140,4728;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;89a063b2-b96c-4f64-860c-229cba8f9b3b;False;
54040;1,599999;0,0555;0,9099;-0,0391;19,0953;11,8110;1,7628;True;True;0,1180;0,7263;0,2834;18,3943;40,7675;311,8783;-0,9624;-0,0003;-0,3504;-138,7564;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;89a063b2-b96c-4f64-860c-229cba8f9b3b;False;
54045;1,679999;0,0521;0,9108;-0,0397;18,5543;11,0955;1,9446;True;True;0,1028;0,6901;0,2773;20,1449;21,6596;323,5407;-0,2390;-0,3736;0,1024;-140,3954;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;89a063b2-b96c-4f64-860c-229cba8f9b3b;False;
54050;1,739999;0,0476;0,9104;-0,0388;18,4037;10,7173;2,1603;True;True;0,1470;0,6809;0,2671;26,6227;27,7498;353,9461;1,4981;0,0881;0,0440;-142,6611;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54055;1,819999;0,0451;0,9089;-0,0367;18,2836;11,1636;2,9658;True;True;0,2184;0,6652;0,2727;23,8557;42,9350;11,3223;0,9177;-0,1282;0,0683;-141,0544;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54060;1,879999;0,0441;0,9069;-0,0353;18,7238;12,0000;3,8250;True;True;0,3039;0,6488;0,3054;10,6114;63,0386;4,2981;2,0855;-0,3090;1,1957;-145,7922;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
54065;1,959999;0,0438;0,9057;-0,0351;19,0723;12,7692;4,1378;True;True;0,3446;0,6528;0,2634;343,6236;78,6208;356,0261;-0,5702;0,4221;-0,7289;-144,2086;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
54070;2,019999;0,0448;0,9072;-0,0349;18,5812;13,1440;4,2918;True;True;0,3353;0,6718;0,2591;342,0447;101,8646;2,1836;0,4149;0,4434;-0,2152;-160,8922;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aeca92d7-0ad4-4494-8bd2-16e30a9c5101;False;
