Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
65595;0,2;0,0042;0,9394;0,0004;4,6171;3,5141;358,6100;True;True;0,1713;0,5633;0,1658;18,8938;36,8994;305,3583;0,0032;-0,0037;0,0040;-129,9919;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65600;0,28;0,0047;0,9382;0,0009;5,3412;3,9386;358,4958;True;True;0,1715;0,5630;0,1661;18,5622;36,5887;304,3510;0,0035;0,0020;-0,0004;-129,3874;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65605;0,34;0,0052;0,9364;0,0016;6,5874;4,5089;358,5201;True;True;0,1744;0,5645;0,1666;17,7975;39,4708;305,3556;0,0828;0,0333;0,0097;-129,1349;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65615;0,4800001;0,0087;0,9284;0,0055;11,6755;7,4465;359,1870;True;True;0,1842;0,5999;0,1648;31,5764;37,9855;292,7776;0,3284;0,4137;0,0412;-135,8518;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65625;0,6199999;0,0132;0,9205;0,0099;16,1240;10,4258;359,6331;True;True;0,2262;0,6253;0,1882;18,9705;57,7396;305,7307;-0,0754;-0,0421;-0,0872;133,9289;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65635;0,7599998;0,0154;0,9158;0,0138;18,3127;11,6616;359,6406;True;True;0,2158;0,6059;0,2171;13,1054;69,3467;343,4210;-0,1454;-0,0809;0,3079;-147,2537;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65645;0,8999997;0,0156;0,9120;0,0170;19,9511;10,7438;359,8118;True;True;0,2001;0,6540;0,2406;5,6238;67,2951;338,6707;-0,0545;0,3534;0,0345;-153,1024;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65655;1,04;0,0178;0,9112;0,0173;20,5081;11,1728;359,0741;True;True;0,1398;0,7032;0,2548;17,4907;39,2344;297,0645;-0,3470;0,1139;0,1551;-136,7554;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;601c4a69-c5a9-496d-80fc-886e4926dd46;False;
65665;1,179999;0,0127;0,9125;0,0174;20,0632;10,9496;359,6438;True;True;0,1105;0,6606;0,2633;24,8383;28,9399;313,3217;0,1088;-0,0385;0,0459;-140,6382;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65670;1,239999;0,0086;0,9113;0,0187;20,0877;11,2664;0,4351;True;True;0,1598;0,6503;0,2723;21,8137;38,6022;343,7345;0,8355;0,4041;-0,1651;-142,5147;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65675;1,319999;0,0062;0,9101;0,0191;20,3040;11,4790;1,9412;True;True;0,2158;0,6684;0,2105;18,5461;56,1741;354,7182;0,7319;0,1661;-0,5073;-151,8778;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
65680;1,379999;0,0051;0,9097;0,0185;20,3189;11,5299;2,3186;True;True;0,2681;0,6614;0,2164;8,2859;67,3529;5,1142;0,9728;-0,6237;0,8566;-158,0247;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65685;1,459999;0,0048;0,9109;0,0177;19,9632;11,6763;2,6130;True;True;0,2688;0,6501;0,2107;2,7071;61,7696;15,2342;-0,3629;0,1182;-0,1294;-152,7722;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65690;1,519999;0,0049;0,9119;0,0192;19,5229;11,2282;2,4826;True;True;0,2375;0,6678;0,2360;359,1063;61,7921;5,4201;-0,6042;0,7053;0,6965;-154,9278;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
65695;1,599999;0,0043;0,9110;0,0189;19,8952;10,5640;1,8352;True;True;0,1838;0,7051;0,2525;6,3336;61,5304;334,0466;-0,7934;0,5718;-0,0443;-155,7065;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d297685f-c1be-4f77-8200-e8e7df8b595d;False;
65700;1,659999;0,0032;0,9113;0,0183;19,8318;9,9671;1,2216;True;True;0,1340;0,7366;0,2686;14,0253;45,1158;307,6076;-0,8747;0,2941;0,2060;-147,0856;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d297685f-c1be-4f77-8200-e8e7df8b595d;False;
65705;1,739999;0,0008;0,9126;0,0171;19,4443;9,5028;1,1476;True;True;0,0925;0,7304;0,2746;20,2996;29,1484;300,1639;-0,3310;-0,3248;0,0845;-142,8703;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d297685f-c1be-4f77-8200-e8e7df8b595d;False;
