Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
48560;0,14;0,0538;0,9360;-0,0242;7,6439;358,9002;359,8188;True;True;0,2933;0,5806;0,1833;51,0022;54,1055;293,2848;0,0373;0,0359;-0,0222;141,0103;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48570;0,28;0,0535;0,9327;-0,0229;9,7936;359,6346;359,9597;True;True;0,2920;0,5807;0,1887;44,3224;65,1383;299,8758;-0,0524;0,0023;-0,0234;138,2636;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48580;0,42;0,0527;0,9261;-0,0204;13,4087;2,4598;0,4026;True;True;0,2697;0,5937;0,1814;26,3083;60,8896;300,5378;-0,0792;0,0915;0,0407;135,4291;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48590;0,56;0,0510;0,9225;-0,0180;15,3267;5,0054;1,1224;True;True;0,2440;0,6209;0,2066;13,7400;66,1508;320,8832;-0,1322;0,1041;0,1443;-138,0243;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48595;0,6199999;0,0489;0,9213;-0,0173;15,7907;5,3012;1,5242;True;True;0,2434;0,6202;0,2377;14,7257;70,7902;329,9921;-0,0957;-0,0343;0,2864;-144,9782;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48600;0,6999999;0,0463;0,9205;-0,0172;16,0672;5,1162;1,7715;True;True;0,2340;0,6228;0,2620;12,5160;69,0304;336,3108;-0,0837;0,3861;-0,3163;-147,9082;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48605;0,7599998;0,0437;0,9200;-0,0153;15,8600;4,4621;1,9528;True;True;0,2270;0,6299;0,2762;6,7031;67,0245;338,8124;-0,0802;0,1261;0,4002;-147,6216;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48610;0,8399997;0,0435;0,9187;-0,0141;16,5464;4,3475;2,1667;True;True;0,2128;0,6716;0,2967;7,2413;71,8518;328,6723;-0,2619;0,4939;0,2664;-146,3169;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;02770d1f-8278-4f33-960c-5ae3387d61b4;False;
48615;0,8999997;0,0442;0,9176;-0,0138;17,1324;4,8155;2,0417;True;True;0,1808;0,6972;0,2956;14,2833;60,5724;311,3923;-0,9421;0,1699;-0,2940;-141,8660;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;02770d1f-8278-4f33-960c-5ae3387d61b4;False;
48620;0,9799996;0,0438;0,9173;-0,0145;17,3925;4,9495;2,3494;True;True;0,1276;0,6897;0,2873;22,1162;40,7854;299,5926;-0,4392;-0,0672;-0,0454;-134,0109;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;02770d1f-8278-4f33-960c-5ae3387d61b4;False;
48625;1,04;0,0407;0,9180;-0,0145;17,0323;4,8489;2,6332;True;True;0,1357;0,6668;0,2823;28,2246;29,5970;317,6190;0,4693;-0,3636;0,1263;-133,9354;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
48635;1,179999;0,0352;0,9163;-0,0125;16,9699;4,3064;3,8962;True;True;0,2158;0,6330;0,2721;23,9548;51,0894;0,5032;0,7864;-0,1666;-0,1986;-142,1109;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
48645;1,319999;0,0349;0,9166;-0,0119;16,7812;4,1526;3,9284;True;True;0,2050;0,6550;0,2675;7,5884;60,8541;349,1630;-1,0437;0,5110;0,0480;-150,1373;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8f8190e2-8dd4-4bd2-8b05-723179dec5a5;False;
