Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
24900;0,12;0,0041;0,9352;0,0185;14,0537;9,1744;359,5548;True;True;0,1761;0,6202;0,2056;12,8287;44,5583;294,3876;0,0190;-0,0067;0,0110;-128,7095;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24905;0,2;0,0041;0,9348;0,0186;14,2574;9,2314;359,6042;True;True;0,1760;0,6204;0,2059;10,9150;45,8942;294,6662;-0,0046;0,0118;0,0014;-128,0605;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24910;0,28;0,0039;0,9342;0,0190;14,5814;9,2552;359,7016;True;True;0,1775;0,6198;0,2067;11,9076;45,2414;294,8692;0,0138;-0,0037;0,0010;-128,0245;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24915;0,34;0,0034;0,9331;0,0197;15,2994;9,3767;359,8871;True;True;0,1799;0,6209;0,2070;9,7706;46,6862;294,7761;0,0764;0,0412;0,0197;-127,7362;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24920;0,42;0,0027;0,9307;0,0207;16,8108;9,6455;0,1102;True;True;0,1876;0,6402;0,2109;12,5693;50,8041;295,8052;0,0996;0,3785;0,0226;-128,0518;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24925;0,4800001;0,0024;0,9281;0,0211;18,4447;9,7665;0,5482;True;True;0,1918;0,6576;0,1919;22,9578;56,2570;321,8409;-0,0511;0,1522;-0,2754;-138,8322;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24935;0,6199999;0,0009;0,9266;0,0233;19,2716;10,0070;0,6235;True;True;0,1780;0,6405;0,2081;10,2917;62,6427;2,9870;-0,2318;-0,0744;0,3908;-163,5558;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24945;0,7599998;0,0025;0,9243;0,0229;20,3708;10,3778;0,8073;True;True;0,1325;0,7115;0,2277;16,1021;43,5009;293,9665;-1,0961;-0,1207;0,4935;-158,8721;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2a4c327e-cd76-4ec4-817c-606d98779ec4;False;
24955;0,8999997;0,0020;0,9254;0,0213;20,4237;11,4287;1,3883;True;True;0,0644;0,6677;0,2356;19,2787;25,0235;308,7058;-0,1755;-0,5496;0,0450;-140,5472;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2a4c327e-cd76-4ec4-817c-606d98779ec4;False;
24965;1,04;-0,0006;0,9239;0,0240;20,5432;13,0797;2,0963;True;True;0,1529;0,6525;0,2477;26,9110;43,5521;346,3118;0,7556;-0,0440;0,1390;-149,6713;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
24975;1,179999;0,0001;0,9237;0,0224;20,8289;13,7514;2,6463;True;True;0,3059;0,6446;0,2662;13,7803;76,9266;335,4353;0,3317;-0,4959;-0,2360;144,6594;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24985;1,319999;0,0019;0,9248;0,0238;20,3480;14,0770;2,5835;True;True;0,2566;0,6366;0,2915;7,8767;83,8020;352,8142;-0,1855;-0,0625;0,2599;-163,3928;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
24995;1,459999;0,0022;0,9235;0,0236;20,9658;13,0218;2,2231;True;True;0,1243;0,6999;0,2764;16,6107;52,4339;306,6613;-0,6721;-0,0044;-0,2151;-143,6054;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;411012d4-9f3f-48ac-8a2b-05e273289c74;False;
25000;1,519999;0,0004;0,9243;0,0228;20,7640;12,7961;2,0668;True;True;0,0867;0,6811;0,2782;18,5902;37,9055;312,4286;-0,6377;-0,5827;0,0710;-139,7036;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;411012d4-9f3f-48ac-8a2b-05e273289c74;False;
25005;1,599999;-0,0019;0,9253;0,0227;20,2921;12,8016;2,2037;True;True;0,0615;0,6378;0,2708;25,2509;34,9340;330,1704;0,0695;-0,3048;-0,2544;-144,8336;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;411012d4-9f3f-48ac-8a2b-05e273289c74;False;
25010;1,659999;-0,0048;0,9256;0,0233;19,9178;12,7926;2,3268;True;True;0,0989;0,6322;0,2772;20,9845;27,3309;346,2960;0,7165;0,1240;0,0054;-144,2326;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
25015;1,739999;-0,0066;0,9252;0,0227;20,1332;12,8092;2,7924;True;True;0,1613;0,6450;0,2706;23,3148;30,9778;336,7172;0,5301;0,0039;-0,0072;-140,3378;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
25020;1,799999;-0,0073;0,9250;0,0221;20,1181;12,7589;3,2243;True;True;0,2523;0,6509;0,2778;20,7737;50,3831;336,3646;1,4319;-0,3828;-0,2360;-142,2487;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
25025;1,879999;-0,0064;0,9255;0,0211;20,1362;13,2640;3,1318;True;True;0,2800;0,6277;0,2677;9,1347;76,6748;349,7182;-0,1064;0,0999;-0,4085;-149,7929;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
