Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
3955;0,02;-0,0188;0,9557;-0,0214;8,7304;2,6703;0,4585;True;True;0,1552;0,6856;0,1958;12,5229;37,1862;295,6143;7,7584;34,2809;9,7910;167,8037;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
3960;0,12;-0,0195;0,9564;-0,0215;8,3161;2,1275;0,3534;True;True;0,1556;0,6872;0,1917;13,1867;36,9882;295,3080;-0,0208;-0,0125;-0,0228;167,8658;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
3970;0,26;-0,0197;0,9527;-0,0201;10,3456;2,4857;0,2945;True;True;0,1528;0,6873;0,1899;14,2716;35,6856;294,1565;-0,0056;0,0146;-0,0079;168,1832;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
3975;0,32;-0,0194;0,9504;-0,0184;11,6165;3,4478;0,7007;True;True;0,1618;0,6947;0,1886;14,1123;36,9376;295,9949;0,3305;0,2531;-0,0600;168,0604;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
3985;0,4600001;-0,0155;0,9435;-0,0139;15,4353;7,0327;1,6486;True;True;0,1922;0,7299;0,1702;16,3569;48,9719;303,5762;0,5416;0,6663;-0,5927;167,8944;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
3995;0,6;-0,0097;0,9376;-0,0109;18,5928;9,1994;2,0132;True;True;0,2191;0,7102;0,1974;17,0477;64,7810;334,2997;0,1530;-0,0104;0,2307;160,8307;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4005;0,7399998;-0,0048;0,9351;-0,0070;19,3091;10,0545;1,6192;True;True;0,2061;0,6506;0,2129;11,3008;60,7967;356,5968;-0,0155;-0,1395;0,0330;151,5220;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4015;0,8799997;-0,0039;0,9341;-0,0060;19,8011;9,9151;0,8151;True;True;0,1864;0,6533;0,2082;12,3958;60,6137;354,2743;0,0080;-0,1008;-0,0362;148,8805;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4025;1,02;-0,0066;0,9341;-0,0061;19,9514;8,8171;1,4481;True;True;0,1914;0,7009;0,1973;13,7683;64,6674;337,0833;-0,0067;0,6412;-0,2105;154,2496;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4030;1,08;-0,0074;0,9349;-0,0069;19,5045;8,6350;1,4975;True;True;0,1807;0,7319;0,1909;13,0134;60,0798;318,9340;-0,2664;0,3599;-0,0919;161,3574;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4035;1,159999;-0,0082;0,9355;-0,0073;19,2050;8,3818;1,4225;True;True;0,1745;0,7438;0,2008;16,9738;51,1026;305,3375;-0,0236;0,0867;0,1002;167,6926;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4040;1,219999;-0,0096;0,9354;-0,0072;19,2403;8,0002;1,4370;True;True;0,1598;0,7437;0,2047;15,6642;47,7619;300,6573;-0,2120;-0,1581;0,1487;169,4010;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4045;1,299999;-0,0117;0,9349;-0,0064;19,3578;7,9647;1,5986;True;True;0,1546;0,7255;0,2117;12,1386;50,2970;304,8391;0,0608;-0,3883;0,0705;168,0980;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4050;1,379999;-0,0136;0,9343;-0,0053;19,6207;7,6743;1,9550;True;True;0,1715;0,6952;0,2164;13,4970;61,2361;320,9486;0,2516;-0,4915;0,0300;163,8102;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4060;1,519999;-0,0125;0,9335;-0,0042;20,0292;7,5716;2,1232;True;True;0,1706;0,6446;0,2191;8,8697;72,4662;352,4913;0,0030;-0,0015;-0,1102;152,8758;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
4065;1,579999;-0,0114;0,9334;-0,0030;19,8456;7,5533;1,8676;True;True;0,1707;0,6469;0,2154;10,3473;75,6127;350,8969;-0,0634;0,0320;0,1016;152,2105;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
