Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
18445;0,08;0,0205;0,9958;-0,0378;14,0146;3,8996;358,3012;True;True;0,2364;0,5753;0,1619;27,5542;60,8358;298,2784;0,0231;-0,0125;0,0053;125,0134;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18450;0,16;0,0210;0,9923;-0,0377;16,1142;4,4514;358,5063;True;True;0,2380;0,5747;0,1616;26,3137;60,6328;297,9081;0,0148;0,0021;-0,0082;123,8829;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18455;0,24;0,0223;0,9895;-0,0367;17,7180;5,8643;358,9947;True;True;0,2363;0,5774;0,1618;26,4203;62,2002;299,1689;-0,0413;0,0777;0,0093;123,1093;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18465;0,38;0,0253;0,9803;-0,0334;22,4148;8,1636;0,2759;True;True;0,2229;0,6541;0,1314;26,5375;50,5641;300,0989;-0,0980;0,5274;-0,2735;130,6482;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18475;0,52;0,0274;0,9739;-0,0332;25,8872;9,4763;0,4807;True;True;0,2255;0,6700;0,1371;26,1904;61,6000;339,7721;0,0153;-0,0688;0,1063;-151,0316;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18480;0,58;0,0267;0,9723;-0,0335;26,6773;9,8041;0,6736;True;True;0,2105;0,6422;0,1349;21,9524;58,8655;354,0559;-0,2075;-0,3970;0,0238;-154,8469;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18485;0,6599999;0,0257;0,9710;-0,0334;27,1032;9,5206;0,8653;True;True;0,2120;0,6295;0,1430;5,2079;54,9165;359,3838;0,0453;-0,1679;0,1310;-153,9337;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18490;0,7199998;0,0249;0,9699;-0,0324;27,4929;9,1679;0,9638;True;True;0,2098;0,6577;0,1524;15,9482;56,3108;346,0108;-0,3800;1,1621;0,1824;-150,7908;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
18495;0,7999998;0,0254;0,9691;-0,0314;27,8896;8,9786;0,6999;True;True;0,1958;0,7071;0,1587;16,5662;56,4838;334,1400;-0,1911;0,5437;0,0280;-154,2561;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1614aa48-7634-4ce2-937c-1a0e3f41b176;False;
18500;0,8599997;0,0272;0,9690;-0,0315;28,1621;8,8912;0,4027;True;True;0,1605;0,7440;0,1634;13,0610;53,7358;315,6600;-0,9985;0,2907;0,1958;-155,8665;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1614aa48-7634-4ce2-937c-1a0e3f41b176;False;
18505;0,9399996;0,0291;0,9696;-0,0313;27,8173;9,0632;359,6020;True;True;0,1107;0,7412;0,1643;9,8604;47,1476;303,4537;-0,3926;-0,0873;-0,0188;-148,1107;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1614aa48-7634-4ce2-937c-1a0e3f41b176;False;
18510;0,9999996;0,0303;0,9698;-0,0322;28,0791;9,7294;359,4426;True;True;0,0797;0,7340;0,1623;21,0099;40,9386;316,8937;-0,3624;-0,1705;-0,3085;-146,5468;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1614aa48-7634-4ce2-937c-1a0e3f41b176;False;
18515;1,08;0,0315;0,9700;-0,0316;28,0453;11,0630;359,7697;True;True;0,0637;0,7020;0,1730;24,7549;43,1662;336,5977;0,0394;-0,3152;0,1039;-153,6071;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1614aa48-7634-4ce2-937c-1a0e3f41b176;False;
18520;1,14;0,0314;0,9693;-0,0300;28,2428;12,3872;0,7259;True;True;0,0783;0,6589;0,1736;20,4965;45,8251;352,1522;0,5681;-0,9508;-0,1450;-155,8190;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
