Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
23895;0,14;0,0637;0,9727;-0,0086;20,3354;5,4157;1,2874;True;True;0,2811;0,7347;0,1179;23,8187;64,4053;340,3904;-0,0264;0,0072;0,0018;-171,8579;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23900;0,2;0,0636;0,9723;-0,0086;20,4508;5,6060;1,3429;True;True;0,2796;0,7340;0,1169;24,7948;61,4721;339,4875;-0,0207;-0,0234;-0,0321;-171,0101;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23905;0,28;0,0639;0,9712;-0,0094;21,0165;5,9207;1,5698;True;True;0,2780;0,7364;0,1132;24,4192;61,5183;341,4744;-0,0048;0,0354;-0,0277;-171,3098;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23915;0,42;0,0685;0,9660;-0,0122;23,6482;8,4400;2,6836;True;True;0,2799;0,7343;0,1155;13,3411;63,4579;353,3759;0,0103;-0,0598;0,0555;-172,2637;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23920;0,4800001;0,0715;0,9639;-0,0131;24,4840;10,2383;2,9691;True;True;0,2823;0,7098;0,1294;10,9822;65,4516;10,9858;0,0378;-0,6706;0,3389;171,4753;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23925;0,56;0,0732;0,9616;-0,0130;25,6548;11,3674;3,3388;True;True;0,2798;0,6896;0,1372;5,5953;61,7871;13,5744;-0,0355;0,0052;0,1768;169,5634;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23930;0,6199999;0,0741;0,9602;-0,0121;26,2310;11,9651;3,7086;True;True;0,2803;0,6894;0,1475;15,3427;61,7399;0,4461;-0,0871;0,0317;0,0807;-165,4363;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23935;0,6999999;0,0749;0,9594;-0,0112;26,6945;12,0464;3,6556;True;True;0,2732;0,7038;0,1471;18,6321;64,3024;347,5779;-0,0774;0,3207;0,0672;-165,7609;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23940;0,7599998;0,0764;0,9594;-0,0120;27,0922;12,3148;3,4266;True;True;0,2506;0,7540;0,1586;15,3034;57,2824;334,8712;-0,6403;1,2457;0,1400;-167,2842;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23945;0,8399997;0,0773;0,9591;-0,0133;27,4028;12,1297;2,9150;True;True;0,2323;0,7745;0,1705;0,5532;52,0240;322,7850;-0,1875;0,0669;-0,0057;-157,3242;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
