Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
35545;0,04;-0,0803;0,6490;-0,0883;1,7295;2,9936;357,8961;True;True;0,0231;0,4496;0,0558;356,8011;48,3744;305,6561;-0,0783;-0,8894;-0,0403;-147,1257;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35550;0,12;-0,0805;0,6464;-0,0874;3,7357;3,0469;358,4966;True;True;0,0241;0,4278;0,0534;0,7530;48,1489;311,6745;0,1444;-0,2685;0,0043;-148,6756;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35555;0,2;-0,0803;0,6426;-0,0853;6,6759;3,0279;359,2323;True;True;0,0403;0,4012;0,0550;4,0997;53,1022;322,2885;0,1088;-0,0022;-0,0331;-149,7798;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35565;0,34;-0,0783;0,6336;-0,0811;14,2464;3,2570;359,6989;True;True;0,0690;0,3788;0,0508;4,2252;62,2997;333,7421;0,2121;-0,1176;-0,0312;-155,3246;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35575;0,4800001;-0,0754;0,6259;-0,0778;19,8329;4,4751;0,7966;True;True;0,1021;0,3896;0,0527;0,8352;68,1083;340,2857;0,0060;0,1504;-0,0071;-159,6957;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35585;0,6199999;-0,0721;0,6236;-0,0764;21,3947;6,2514;1,7441;True;True;0,0858;0,3984;0,0944;5,0021;74,4525;345,9533;-0,2048;-0,0239;0,2992;-163,1209;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
35595;0,7599998;-0,0706;0,6241;-0,0741;21,2668;6,5354;1,1389;True;True;0,0383;0,4367;0,0991;6,3670;67,4248;335,0869;-0,4473;0,3600;-0,5192;-165,0266;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5465;0,6132;0,6643;0,6878;0cb42e99-a03c-45f1-9b9c-02cace215ebb;False;
35605;0,8999997;-0,0669;0,6258;-0,0764;21,1762;8,3422;0,8388;True;True;-0,0799;0,3826;0,1292;13,0785;43,3094;287,8007;-0,2986;-1,0813;0,3754;-130,4959;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5046;0,5897;0,6098;0,5987;0cb42e99-a03c-45f1-9b9c-02cace215ebb;False;
35610;0,9599996;-0,0663;0,6256;-0,0755;20,9186;9,5012;1,4467;True;True;-0,1025;0,3166;0,1576;18,2911;36,1465;308,0445;0,0571;-1,1881;0,4496;-129,9010;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5136;0,5863;0,6307;0,6378;0cb42e99-a03c-45f1-9b9c-02cace215ebb;False;
35615;1,04;-0,0686;0,6251;-0,0754;21,0858;10,2442;1,3797;True;True;-0,0577;0,3832;0,1390;10,6497;45,8619;349,4996;0,9134;0,8298;-0,1396;-163,2953;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
