Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
9835;0,09999999;-0,0349;0,6821;-0,1018;357,7200;1,1199;0,1364;True;True;0,0625;0,2656;0,0242;24,0137;51,2984;317,5345;0,0015;-0,0034;0,0008;-130,6812;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9845;0,24;-0,0337;0,6890;-0,1143;352,1743;1,7185;359,9611;True;True;0,0619;0,2649;0,0246;24,9218;51,3354;316,8715;-0,0221;-0,0223;0,0090;-130,9342;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9850;0,32;-0,0331;0,6871;-0,1178;353,7901;1,7502;359,9664;True;True;0,0610;0,2656;0,0253;25,1719;50,3392;315,2992;-0,0167;0,0181;0,0075;-130,4306;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9855;0,38;-0,0329;0,6845;-0,1168;356,5424;1,4304;359,8112;True;True;0,0600;0,2658;0,0276;23,8581;49,3542;313,5453;-0,0142;-0,0330;0,0575;-129,6593;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9860;0,4600001;-0,0334;0,6802;-0,1125;0,3677;0,8848;0,0616;True;True;0,0604;0,2647;0,0289;23,6108;50,5391;314,6737;0,0076;-0,0129;-0,0036;-130,9105;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9865;0,52;-0,0342;0,6757;-0,1066;3,9360;0,4069;0,3048;True;True;0,0610;0,2654;0,0290;23,6112;52,1561;317,5657;0,0257;0,0069;0,0049;-130,0616;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9870;0,6;-0,0349;0,6721;-0,1018;6,4072;0,3483;0,3657;True;True;0,0623;0,2667;0,0275;24,4026;51,8746;318,3702;0,0102;0,0086;-0,0267;-131,1074;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9875;0,6599999;-0,0351;0,6670;-0,0995;10,3185;0,8525;0,4564;True;True;0,0623;0,2671;0,0257;24,2242;53,2713;319,0573;-0,0169;0,0068;-0,0383;-131,6970;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9880;0,7399998;-0,0350;0,6656;-0,0971;11,6259;1,7602;0,5535;True;True;0,0622;0,2673;0,0256;23,4703;53,7434;319,0801;-0,0002;0,0078;0,0104;-131,2746;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9885;0,7999998;-0,0350;0,6670;-0,0935;11,0134;2,4263;1,0157;True;True;0,0620;0,2685;0,0260;23,4123;53,5726;319,2979;-0,0032;0,0312;0,0129;-131,3403;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9890;0,8799997;-0,0354;0,6682;-0,0927;10,2575;2,9639;1,2082;True;True;0,0675;0,2822;0,0348;24,6783;53,3660;318,5665;0,1213;0,3475;0,2707;-132,0393;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9895;0,9399996;-0,0359;0,6711;-0,0923;8,1792;3,5014;1,3316;True;True;0,0913;0,3568;0,0701;22,7328;47,5246;302,6353;0,1413;1,3014;0,4288;-134,9151;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9905;1,08;-0,0377;0,6719;-0,0937;8,3639;4,5658;1,9540;True;True;0,1362;0,3996;0,1691;21,2971;61,8976;314,0117;0,2354;-0,2304;1,0139;-135,4556;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9915;1,219999;-0,0415;0,6704;-0,0947;9,6339;5,2091;2,1728;True;True;0,0961;0,4042;0,2020;359,9888;78,7752;16,6726;0,2383;-0,3017;0,2863;-167,5762;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
9925;1,359999;-0,0446;0,6704;-0,0949;9,5702;4,6872;2,6055;True;True;0,1144;0,4024;0,1892;9,1428;69,8205;11,9052;0,0653;0,0182;0,0028;-171,7150;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4697;0,5584;0,5924;0,5508;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9935;1,499999;-0,0444;0,6714;-0,0965;8,8995;4,2958;2,7194;True;True;0,1098;0,4211;0,1904;18,3513;62,7644;343,6985;-0,1477;0,1714;-0,0962;-155,5965;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5421;0,6129;0,6452;0,6315;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9945;1,639999;-0,0434;0,6734;-0,0986;7,6579;3,8956;2,1648;True;True;0,0553;0,4553;0,1675;21,6443;55,7713;322,7472;-0,2630;-0,0771;0,0212;-146,8027;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5261;0,5621;0,5981;0,6159;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9950;1,699999;-0,0439;0,6739;-0,0998;7,4355;3,2224;1,8125;True;True;0,0201;0,4491;0,1733;21,6090;45,0475;304,8418;-0,7604;-0,0223;0,0503;-135,0468;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5198;0,5497;0,5862;0,6048;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9955;1,779999;-0,0448;0,6739;-0,1007;7,4421;2,0879;1,5104;True;True;-0,0388;0,4194;0,1786;23,0201;37,5804;286,6940;-0,5497;-0,2013;-0,0276;-123,3625;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5154;0,5388;0,5673;0,5675;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9960;1,839999;-0,0458;0,6733;-0,1011;7,9264;0,6738;1,2536;True;True;-0,0832;0,3885;0,1750;23,8954;35,5488;279,6872;-0,9639;-0,9396;0,3130;-111,1953;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5018;0,5289;0,5500;0,5531;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9965;1,919999;-0,0477;0,6725;-0,1004;8,4229;359,1946;0,6527;True;True;-0,0958;0,3455;0,2014;21,8938;35,8247;292,5915;0,5660;0,0963;-0,2822;-115,2366;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4352;0,4358;0,4665;0,4819;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9970;1,979999;-0,0507;0,6720;-0,0998;8,8735;358,1163;0,4964;True;True;-0,0898;0,3912;0,2079;20,2542;45,5445;336,3480;-0,1043;1,5917;0,5223;-154,5414;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
9975;2,059999;-0,0532;0,6714;-0,0998;8,9852;357,6054;0,9663;True;True;-0,0894;0,3836;0,1965;17,1312;52,9609;12,6630;0,2600;0,0489;-0,1940;162,5633;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;True;
9980;2,119999;-0,0540;0,6717;-0,1003;8,8237;357,2773;1,5284;True;True;-0,0613;0,3872;0,1913;19,4571;51,1730;359,7300;0,2171;0,1330;-0,0639;-170,6633;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2ecc1c0c-5220-4c2b-9deb-3cfd401420b3;False;
