Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
56290;0,04;-0,0094;0,6525;-0,0649;6,5005;2,2681;358,4479;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-111,2265;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56295;0,12;-0,0116;0,6559;-0,0626;4,2265;0,8646;358,4761;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-116,6766;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56300;0,2;-0,0139;0,6559;-0,0608;3,8132;359,9493;357,9593;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-120,1757;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56310;0,34;-0,0183;0,6483;-0,0597;10,4179;359,1484;358,6193;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-133,0232;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56315;0,4;-0,0205;0,6422;-0,0600;15,9056;358,9685;358,5764;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-137,6321;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56320;0,4800001;-0,0230;0,6388;-0,0583;18,6307;359,3550;358,8360;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;140,6606;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56325;0,54;-0,0253;0,6365;-0,0561;20,3060;0,6886;359,9787;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;143,6568;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56330;0,6199999;-0,0285;0,6339;-0,0545;22,1430;1,4902;1,4425;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;148,5773;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56335;0,6799999;-0,0313;0,6334;-0,0531;22,3191;1,5778;1,8725;True;False;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;153,3790;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56340;0,7599998;-0,0328;0,6337;-0,0531;22,4094;1,4809;1,7783;True;True;0,1118;0,4860;0,1397;8,7077;50,0632;297,9986;-0,0739;-0,3057;1,2562;-142,1321;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56345;0,8199998;-0,0331;0,6341;-0,0543;22,1018;1,9857;1,7647;True;True;0,0931;0,4596;0,2337;8,3164;54,0421;319,6336;-1,0424;-0,9018;1,7350;-156,6129;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56355;0,9599996;-0,0355;0,6338;-0,0536;21,8108;2,2202;1,5505;True;True;0,0581;0,4093;0,2640;3,9589;61,1889;20,4331;0,2223;-0,3381;0,5800;165,1077;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
56365;1,1;-0,0372;0,6338;-0,0535;21,7334;1,9544;1,4393;True;True;0,0538;0,4238;0,2322;8,1844;64,3311;24,5281;-0,1005;0,1631;-0,0960;162,8591;True;True;False;0,3939;0,0000;0,0000;0,0000;0,2186;0,1905;0,1930;0,1931;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56375;1,239999;-0,0388;0,6338;-0,0524;21,4428;1,4865;1,4647;True;True;0,0677;0,4121;0,2344;9,7326;61,2834;2,7019;-0,1231;-0,0070;0,0201;177,2198;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5411;0,5930;0,6253;0,6123;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56385;1,379999;-0,0382;0,6327;-0,0515;21,7065;0,1497;0,3893;True;True;-0,0151;0,4623;0,1998;19,1165;44,7671;320,0142;-0,4156;-0,0935;-0,0162;-147,1888;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5364;0,5799;0,6029;0,6001;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56395;1,519999;-0,0373;0,6331;-0,0523;21,4876;359,1162;359,6983;True;True;-0,1002;0,3724;0,2136;25,9533;13,9410;280,4827;0,3429;-0,8926;0,4834;-124,2702;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5383;0,5808;0,5978;0,5771;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56405;1,659999;-0,0406;0,6325;-0,0509;21,8800;359,5095;359,4792;True;True;-0,0543;0,4155;0,2124;20,2878;37,3195;358,6225;0,2954;-0,4975;0,5332;-167,0043;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56415;1,799999;-0,0403;0,6344;-0,0527;21,1570;0,2808;1,0386;True;True;0,0559;0,4459;0,2223;27,4264;35,0754;0,0866;0,4078;0,0085;0,0013;162,0717;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56420;1,859999;-0,0379;0,6346;-0,0520;21,2234;1,5673;1,2889;True;True;0,0859;0,4387;0,2124;37,1255;37,5895;7,1033;0,8222;-0,2388;-0,5956;157,2460;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56425;1,939999;-0,0354;0,6342;-0,0508;21,2543;2,4218;2,2136;True;True;0,1005;0,4369;0,2066;30,6833;38,1093;4,7327;0,1288;0,2028;-0,2253;156,9259;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56430;1,999999;-0,0313;0,6340;-0,0488;21,4522;2,3823;2,8952;True;True;0,0594;0,4510;0,1708;41,1954;36,8028;352,7471;-1,4697;0,1074;-0,9411;161,9504;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56435;2,079999;-0,0273;0,6328;-0,0477;22,0546;2,2212;2,1248;True;True;-0,0633;0,4126;0,1880;48,4326;28,2921;324,7127;-0,6870;-0,3310;-0,7975;-174,9821;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56440;2,139999;-0,0252;0,6320;-0,0481;22,5218;2,1776;1,3031;True;True;-0,1523;0,3686;0,1770;44,3161;27,3440;301,4137;-1,5723;-0,5401;-0,1511;-157,0296;True;True;False;0,0383;0,0000;0,0000;0,0000;0,0624;0,0885;0,1083;0,1216;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56445;2,219999;-0,0277;0,6326;-0,0481;22,1175;1,6671;0,5645;True;True;-0,1356;0,3497;0,2135;39,9721;38,8486;330,3952;0,2976;0,6524;0,2030;-145,6709;True;True;False;0,0920;0,0000;0,0000;0,0000;0,0000;0,0000;0,0012;0,0631;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56450;2,279999;-0,0331;0,6333;-0,0496;21,9935;1,3804;0,1865;True;True;-0,1268;0,3673;0,1723;42,3886;48,8269;2,7352;0,5705;-0,8107;-1,9273;170,2965;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;True;
56460;2,419998;-0,0413;0,6361;-0,0537;20,8430;1,4496;1,7004;True;True;-0,0652;0,4151;0,2295;44,4759;42,9583;359,8256;0,4002;0,1793;-0,3874;-173,4403;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
56470;2,559998;-0,0470;0,6366;-0,0557;20,4672;4,1779;3,2838;True;True;0,1123;0,4743;0,1829;33,3153;50,7884;346,3510;1,9179;0,8857;-0,3251;-170,1651;True;True;False;0,0291;0,0000;0,0000;0,0000;0,0587;0,0956;0,0971;0,1373;e895e0d7-d8ac-4b80-b37e-cfddaef90efd;False;
