Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
50115;0,06;-0,0601;0,6401;-0,0841;10,2339;2,7698;0,7273;True;True;0,0607;0,2868;0,0288;12,3363;71,5394;339,8322;0,0001;-0,0006;-0,0014;-146,9449;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50120;0,14;-0,0602;0,6404;-0,0843;10,0253;2,7465;0,6988;True;True;0,0609;0,2871;0,0290;12,4750;71,2345;339,9239;0,0097;0,0022;0,0062;-147,2345;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50125;0,22;-0,0603;0,6407;-0,0845;9,9115;2,7035;0,6891;True;True;0,0610;0,2872;0,0289;12,7776;71,0362;339,4052;0,0013;0,0004;0,0009;-147,0347;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50130;0,28;-0,0603;0,6403;-0,0848;10,2789;2,7807;0,7447;True;True;0,0610;0,2872;0,0287;12,8599;71,1764;339,3168;-0,0019;-0,0022;-0,0049;-146,9891;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50135;0,36;-0,0598;0,6389;-0,0855;11,6841;3,2030;0,6445;True;True;0,0609;0,2866;0,0288;12,7055;71,4171;339,2785;-0,0025;-0,0053;0,0040;-146,3727;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50140;0,42;-0,0589;0,6366;-0,0855;13,9618;3,9486;0,6057;True;True;0,0611;0,2867;0,0288;12,6409;71,3922;339,4315;0,0083;0,0016;0,0008;-146,5675;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50145;0,5000001;-0,0578;0,6345;-0,0837;15,5810;4,5740;0,4499;True;True;0,0731;0,2897;0,0295;12,9637;69,9698;339,4868;0,2435;0,1457;0,0675;-147,1156;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50150;0,56;-0,0561;0,6331;-0,0825;16,7692;5,3772;0,2060;True;True;0,0841;0,3621;0,0412;11,6000;65,6554;332,7809;-0,0674;2,1244;0,2507;-150,2413;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50155;0,6399999;-0,0547;0,6329;-0,0824;17,3644;6,1831;0,4405;True;True;0,0726;0,4007;0,0437;13,9792;66,1525;324,2205;0,0814;0,1041;0,3699;-151,3807;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50160;0,6999999;-0,0543;0,6327;-0,0829;17,9247;6,6370;0,7426;True;True;0,0757;0,3841;0,0932;10,9870;70,2483;320,8552;0,0181;-0,5106;0,7369;-145,9992;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50165;0,7799998;-0,0560;0,6330;-0,0828;18,0005;6,5411;0,8192;True;True;0,0723;0,3641;0,1182;12,0360;77,7181;330,8694;-0,0536;0,0080;0,1175;-147,3141;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50170;0,8399997;-0,0576;0,6329;-0,0835;18,3354;6,3355;0,5329;True;True;0,0627;0,3924;0,1250;14,9635;81,9077;337,5031;-0,2825;0,4459;-0,2926;-157,6210;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50180;0,9799996;-0,0579;0,6341;-0,0847;18,2641;6,3619;0,8234;True;True;-0,0187;0,4243;0,1285;15,9232;65,6133;294,7952;-1,7381;-0,6123;1,3746;-137,0366;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50190;1,12;-0,0584;0,6338;-0,0835;18,6313;7,0727;1,0013;True;True;-0,1017;0,2961;0,1481;19,5347;38,1135;313,3655;0,2446;-0,3175;0,1096;-130,3164;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50200;1,259999;-0,0618;0,6335;-0,0853;18,7342;7,5173;1,0807;True;True;0,0380;0,4345;0,0835;21,1402;47,7088;343,0259;0,9055;1,0112;-0,7715;-179,1860;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50210;1,399999;-0,0610;0,6343;-0,0859;18,2700;7,1575;1,2657;True;True;0,0853;0,3672;0,1495;7,8396;91,1232;345,8856;-0,3327;0,1035;0,4198;-153,8778;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50220;1,539999;-0,0603;0,6321;-0,0835;19,5828;6,5561;0,7712;True;True;0,0358;0,4046;0,1318;25,7851;84,9890;342,7577;-0,7764;0,8771;-0,6674;-160,0113;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5583;0,4734;0,4856;0,4543;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50225;1,599999;-0,0595;0,6317;-0,0831;20,1636;6,3980;0,5172;True;True;-0,0013;0,4313;0,1476;24,1300;65,2205;308,8194;-0,8370;-0,1428;0,8015;-149,9554;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5363;0,5647;0,5779;0,5292;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50230;1,679999;-0,0582;0,6315;-0,0829;20,4671;6,4466;0,8583;True;True;-0,0821;0,3946;0,1331;18,3411;50,3350;293,3798;-0,8170;-0,4186;-0,2327;-137,0191;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5221;0,5744;0,5981;0,5754;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50235;1,739999;-0,0578;0,6313;-0,0813;20,3748;6,5778;1,1565;True;True;-0,0997;0,3279;0,1566;18,8663;40,7841;303,4832;0,4277;-1,5114;0,4690;-130,1984;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5097;0,5601;0,6133;0,6268;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50240;1,819999;-0,0604;0,6300;-0,0804;20,9731;7,2296;0,9369;True;True;-0,0739;0,3930;0,1654;18,2902;45,1113;336,7350;1,0215;1,6152;-0,7621;-148,9144;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0222;0,0000;0,0025;0,0000;6e7211a7-5190-4b59-8886-9a9a99453c01;True;
50245;1,879999;-0,0621;0,6296;-0,0813;21,2117;7,3983;2,0389;True;True;0,0076;0,4105;0,1596;24,2657;45,3280;345,8411;2,3364;0,7873;-0,2139;-176,8954;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50250;1,959999;-0,0635;0,6307;-0,0820;20,8378;7,1715;2,1222;True;True;0,0560;0,4576;0,1422;24,9271;55,5479;339,3633;0,3253;0,1063;-0,4810;-173,9515;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50255;2,019999;-0,0646;0,6311;-0,0822;20,5204;6,8579;2,5046;True;True;0,0971;0,4137;0,1778;28,0084;67,1342;334,1323;0,6021;-0,9045;0,5944;-165,7626;True;True;False;0,0186;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50265;2,159999;-0,0650;0,6310;-0,0806;20,4557;6,6511;2,4227;True;True;0,0625;0,3886;0,1999;14,3496;91,1712;2,2388;-0,3819;0,1839;-0,0964;162,5055;True;True;False;0,9000;0,0000;0,0000;0,0000;0,2990;0,1456;0,1361;0,1366;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50275;2,299999;-0,0631;0,6304;-0,0808;21,2731;6,4068;1,6040;True;True;-0,0530;0,4582;0,1632;22,1899;64,7589;314,8651;-1,5142;0,8981;-0,4037;-146,9747;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5328;0,5523;0,5710;0,5164;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50285;2,439998;-0,0628;0,6316;-0,0803;20,5072;7,1645;2,5171;True;True;-0,1066;0,3007;0,2074;14,4936;41,6664;315,5713;-0,0713;-0,7325;0,4639;-136,2535;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5066;0,5448;0,5795;0,5659;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50295;2,579998;-0,0665;0,6316;-0,0823;20,6957;7,3768;3,3048;True;True;0,0370;0,4481;0,1727;23,5046;46,8111;353,0085;0,8664;0,8619;-0,2795;172,6613;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50305;2,719998;-0,0669;0,6327;-0,0837;19,8205;7,2012;3,9828;True;True;0,1037;0,3843;0,1874;19,2746;81,5123;339,1768;-0,0624;-0,3337;-0,0495;-161,3816;True;True;False;0,4034;0,0450;0,0000;0,0000;0,2083;0,2244;0,2364;0,2388;6e7211a7-5190-4b59-8886-9a9a99453c01;False;
50315;2,859998;-0,0657;0,6310;-0,0808;20,7479;6,8159;3,1537;True;True;0,0394;0,4066;0,1877;22,6014;87,8342;1,0905;-0,4016;-0,3854;0,3185;166,2329;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4649;0,4551;0,4886;0,4541;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50325;2,999998;-0,0630;0,6311;-0,0802;20,8621;6,7336;2,5103;True;True;-0,0717;0,4528;0,1858;24,4434;57,0938;309,4849;-0,7687;-0,3576;0,1690;-142,2621;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5248;0,5702;0,5816;0,5416;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50330;3,059998;-0,0614;0,6310;-0,0805;21,1300;7,1422;2,5857;True;True;-0,1466;0,3724;0,1834;19,5218;40,7624;304,3038;-1,3966;-2,4248;0,5103;-132,8595;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4968;0,5425;0,5542;0,5074;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50335;3,139998;-0,0628;0,6309;-0,0793;21,0282;7,5781;2,9348;True;True;-0,1487;0,3289;0,2140;18,2648;39,9136;329,5729;-0,2757;0,4620;0,6793;-140,5881;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4915;0,5138;0,5385;0,4911;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50340;3,199998;-0,0658;0,6306;-0,0796;20,9465;8,0615;3,4870;True;True;-0,0582;0,3731;0,1898;6,2972;52,8839;6,8081;3,5164;0,3230;-1,1523;-175,3080;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0466;0,0408;0,0959;0,1329;d5b44baa-d5ef-4124-afed-b18b199a8c1f;True;
50345;3,279998;-0,0664;0,6318;-0,0816;20,5752;7,9368;3,7021;True;True;0,0530;0,4490;0,1837;22,9795;57,2057;357,7681;1,0834;0,5898;-0,3171;171,6863;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50350;3,339998;-0,0658;0,6324;-0,0828;20,1915;8,4995;4,1950;True;True;0,1129;0,4648;0,1479;24,9268;67,2434;348,5310;1,3420;-0,5642;-0,0573;177,6423;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50355;3,419997;-0,0645;0,6322;-0,0832;20,0306;9,4728;4,9052;True;True;0,1783;0,4075;0,1650;27,8874;70,8526;335,6759;0,0947;-0,3207;-0,2655;-170,7513;True;True;False;0,0544;0,0000;0,0000;0,0000;0,1250;0,1041;0,1138;0,0497;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50360;3,479997;-0,0626;0,6323;-0,0825;20,1123;9,9076;4,9831;True;True;0,1410;0,4052;0,1361;17,6536;95,3336;352,6104;-1,3784;0,1465;-0,0734;-165,7509;True;True;False;0,0000;0,0000;0,0000;0,0000;0,1517;0,0756;0,0875;0,0505;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50370;3,619997;-0,0608;0,6300;-0,0791;20,9945;9,9677;4,3419;True;True;0,0947;0,4404;0,1729;15,9165;89,8662;9,0161;-0,9082;1,3478;-0,2025;164,9305;True;True;False;1,0000;0,4292;0,1644;0,0000;0,4176;0,2476;0,2162;0,1374;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50380;3,759997;-0,0605;0,6303;-0,0797;21,1262;9,2529;3,6015;True;True;-0,0712;0,4717;0,1497;19,0104;59,3143;304,4648;-0,8527;-0,7847;0,3054;-151,3996;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5393;0,5843;0,5923;0,5432;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
50390;3,899997;-0,0640;0,6312;-0,0783;20,5051;8,0890;3,4598;True;True;-0,1125;0,3034;0,2041;21,8313;47,6294;326,6633;0,3598;-1,2114;0,5104;-134,8522;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5067;0,5192;0,5363;0,5069;d5b44baa-d5ef-4124-afed-b18b199a8c1f;False;
