Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
41635;0,02;-0,0667;0,6349;-0,0731;13,1838;4,3946;356,7410;True;True;0,0288;0,2744;0,0248;23,9348;53,1476;323,5341;1,4422;13,7184;1,2386;-142,3151;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41640;0,09999999;-0,0660;0,6324;-0,0739;15,1108;5,2497;357,0730;True;True;0,0287;0,2740;0,0249;22,8643;52,6611;322,1968;-0,0002;-0,0004;0,0021;-141,2630;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41645;0,18;-0,0651;0,6312;-0,0740;16,3477;5,8958;357,5719;True;True;0,0288;0,2736;0,0252;22,1748;52,1017;321,4229;0,0024;-0,0205;0,0064;-139,8969;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41655;0,32;-0,0641;0,6283;-0,0742;18,7833;7,2228;358,5842;True;True;0,0290;0,2718;0,0266;20,2600;52,2575;320,1616;-0,0059;-0,0116;0,0104;-138,7466;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41665;0,4600001;-0,0653;0,6263;-0,0727;19,9037;8,2833;359,4717;True;True;0,0582;0,3340;0,0221;31,7637;50,1044;333,9347;0,6356;1,1827;0,0092;-145,4398;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41675;0,6;-0,0663;0,6255;-0,0731;21,1383;9,0524;359,8488;True;True;0,1005;0,4104;0,0835;22,0770;53,3781;314,2080;0,3521;-0,3344;0,8189;-157,1554;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41685;0,7399998;-0,0695;0,6252;-0,0727;21,0798;9,3624;0,1162;True;True;0,0866;0,3915;0,1403;5,1491;78,5566;358,6604;0,2548;-0,2984;0,2459;-162,9182;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
41695;0,8799997;-0,0730;0,6261;-0,0741;20,7362;9,2146;0,4315;True;True;0,0795;0,3862;0,1253;10,0969;74,4496;340,8087;-0,0466;0,1866;-0,0582;-161,8594;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4802;0,5386;0,5768;0,5803;687f79e2-1aa2-4b22-a559-5af88e398f59;False;
41705;1,02;-0,0762;0,6263;-0,0738;20,4101;8,8040;0,9830;True;True;0,0758;0,4079;0,1376;14,5071;74,2001;336,0227;-0,1054;0,3024;0,0889;-160,6572;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5303;0,5597;0,6085;0,6209;687f79e2-1aa2-4b22-a559-5af88e398f59;False;
41710;1,08;-0,0770;0,6262;-0,0734;20,7560;7,7842;0,5896;True;True;0,0432;0,4355;0,1392;15,8109;63,6187;321,0830;-0,9870;0,5331;-0,0143;-158,9603;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5061;0,5397;0,6019;0,6114;687f79e2-1aa2-4b22-a559-5af88e398f59;False;
