Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
23515;0,06;-0,0794;0,6672;-0,0788;355,4091;1,9539;1,5454;True;True;0,1103;0,3056;0,0611;18,1038;88,9591;349,0421;-0,0007;0,0529;-0,0261;-154,9756;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23520;0,14;-0,0824;0,6709;-0,0784;352,3101;1,5133;2,5800;True;True;0,1093;0,3070;0,0603;18,1820;88,7219;348,1019;-0,0150;-0,0104;-0,0236;-155,0171;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23525;0,22;-0,0842;0,6728;-0,0808;350,0688;1,6036;1,5823;True;True;0,1095;0,3064;0,0602;17,5013;88,3533;347,5791;0,0031;-0,0042;0,0007;-155,3984;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23535;0,36;-0,0833;0,6668;-0,0851;356,3612;1,8100;0,6166;True;True;0,1094;0,3045;0,0602;16,0256;87,7555;346,4104;0,0013;0,0004;0,0036;-155,0635;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23545;0,5000001;-0,0790;0,6529;-0,0803;8,0406;1,8544;0,3787;True;True;0,1223;0,2912;0,0662;16,8177;86,4713;345,8703;0,0854;0,0753;-0,0290;-154,9214;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23555;0,6399999;-0,0727;0,6417;-0,0699;15,1093;3,6965;0,7427;True;True;0,1446;0,3602;0,0634;11,2436;82,2611;357,5856;0,1222;0,4086;-0,1715;-167,5390;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23565;0,7799998;-0,0676;0,6383;-0,0691;17,9788;7,7638;1,7402;True;True;0,1169;0,4364;0,0885;16,8195;75,1062;338,3626;-0,2018;-0,1956;0,9709;-168,5381;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23575;0,9199997;-0,0704;0,6382;-0,0669;18,4441;8,8489;2,7075;True;True;0,0966;0,3561;0,2202;1,3664;84,3315;6,8295;-0,3654;0,2172;0,6213;-162,8135;True;True;False;0,2129;0,0000;0,0000;0,0000;0,1565;0,1663;0,2257;0,2731;473dd84c-b3d9-4e19-ac5c-df9bc48f4ff5;False;
23585;1,06;-0,0737;0,6365;-0,0663;19,0564;8,3748;2,5647;True;True;0,0705;0,4261;0,1524;18,8634;69,9850;321,5555;-0,0491;0,5583;0,0715;-167,6305;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5443;0,5843;0,6293;0,6411;ac01f642-a252-4514-8566-c4851cd6ae12;False;
23590;1,12;-0,0724;0,6375;-0,0671;18,8649;8,3482;2,3254;True;True;0,0482;0,4504;0,1446;17,5629;57,5884;300,4928;-0,7307;0,1790;-0,2140;-155,1287;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5382;0,5899;0,6355;0,6471;ac01f642-a252-4514-8566-c4851cd6ae12;False;
23595;1,199999;-0,0710;0,6371;-0,0677;18,9404;8,2964;1,9696;True;True;-0,0265;0,4394;0,1349;12,7138;47,5809;287,8370;-0,9466;-0,3851;-0,0970;-144,9341;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5169;0,5590;0,6034;0,6101;ac01f642-a252-4514-8566-c4851cd6ae12;False;
23600;1,259999;-0,0704;0,6370;-0,0678;19,3540;8,3354;1,6330;True;True;-0,0832;0,3755;0,1489;12,0872;39,9039;292,0821;-0,5865;-1,5550;0,2706;-133,5761;True;True;False;1,0000;1,0000;1,0000;1,0000;0,5021;0,5558;0,6008;0,6100;ac01f642-a252-4514-8566-c4851cd6ae12;False;
23605;1,339999;-0,0718;0,6366;-0,0661;19,2964;8,4011;2,0900;True;True;-0,0865;0,3385;0,1570;16,4090;43,6321;331,7538;0,0124;-0,0981;0,1384;-136,8470;True;True;False;1,0000;1,0000;1,0000;1,0000;0,4695;0,4859;0,5584;0,5702;ac01f642-a252-4514-8566-c4851cd6ae12;False;
23610;1,399999;-0,0741;0,6363;-0,0647;19,2025;8,8445;2,3397;True;True;-0,0641;0,3801;0,1547;358,2813;51,2882;35,0388;0,1522;1,3367;-0,3265;-157,4499;True;True;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;ac01f642-a252-4514-8566-c4851cd6ae12;True;
