Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
44445;0,02;0,0523;1,0048;-0,0588;8,7744;1,7976;358,6966;True;True;0,2110;0,6396;0,1449;28,0101;50,4472;302,5377;10,5516;31,9776;7,2463;123,0686;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44450;0,09999999;0,0502;1,0025;-0,0567;9,9915;1,7982;359,0895;True;True;0,2100;0,6400;0,1439;28,5675;54,0609;306,0512;-0,0100;0,0012;-0,0112;126,7700;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44455;0,18;0,0484;1,0011;-0,0551;10,7084;1,7898;359,3143;True;True;0,2090;0,6400;0,1427;28,7137;55,8479;308,3548;-0,0153;-0,0067;0,0032;127,6455;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44465;0,32;0,0437;0,9967;-0,0514;13,1404;1,9043;359,6338;True;True;0,2088;0,6388;0,1424;27,0179;58,4768;313,4198;-0,0007;0,0244;-0,0165;128,1220;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44475;0,4600001;0,0393;0,9900;-0,0495;16,5759;1,7931;359,8560;True;True;0,1796;0,6704;0,1557;19,4217;58,4761;325,8480;-0,5231;0,3708;0,3247;-135,4060;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44485;0,6;0,0346;0,9883;-0,0502;18,3291;2,2857;0,4158;True;True;0,1461;0,6853;0,1980;5,5526;50,5191;344,5030;-0,0802;0,0774;0,0584;-135,9683;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44495;0,7399998;0,0290;0,9842;-0,0457;19,7274;1,9597;0,6530;True;True;0,1263;0,7145;0,2120;5,5137;53,4968;348,1103;-0,1747;0,3210;0,1077;-145,6138;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;542256dd-005e-4a17-8bf3-ba6bf9544eb7;False;
44505;0,8799997;0,0314;0,9822;-0,0447;21,0896;3,1074;0,5692;True;True;0,0642;0,7768;0,2152;9,8247;38,1253;309,3997;-0,5663;-0,0419;-0,1129;-137,5007;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;542256dd-005e-4a17-8bf3-ba6bf9544eb7;False;
44515;1,02;0,0353;0,9846;-0,0483;20,5409;5,5808;1,0849;True;True;0,0131;0,7379;0,2154;14,3684;25,5300;320,5911;0,0209;-0,2725;-0,0493;-125,3516;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;542256dd-005e-4a17-8bf3-ba6bf9544eb7;False;
44520;1,08;0,0346;0,9852;-0,0492;20,2137;6,5781;1,6061;True;True;0,0463;0,6992;0,2200;10,3513;33,3006;356,9679;1,3972;-0,6179;0,0117;-137,0924;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44525;1,159999;0,0322;0,9843;-0,0492;20,1727;6,8295;2,1049;True;True;0,0936;0,7206;0,2038;359,9470;45,8609;21,2334;0,6031;0,1323;-0,1250;-147,8099;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
44530;1,219999;0,0306;0,9838;-0,0485;19,9489;6,6478;2,7160;True;True;0,1745;0,7048;0,1938;1,7304;59,4028;11,1060;1,8277;-0,3289;-0,3115;-156,6260;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44535;1,299999;0,0305;0,9836;-0,0483;19,9109;6,5068;3,1526;True;True;0,2190;0,7146;0,2059;348,9236;70,1685;14,4906;0,5287;0,0366;0,2943;-155,5902;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44540;1,359999;0,0322;0,9843;-0,0485;19,5131;6,6826;3,1408;True;True;0,2565;0,7267;0,2050;352,7612;73,8827;5,6460;0,2439;0,3486;-0,0027;-148,8214;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44545;1,439999;0,0346;0,9850;-0,0484;19,2723;6,5810;2,9607;True;True;0,2428;0,7405;0,2126;347,0620;87,5398;351,8885;0,0805;0,0506;0,1920;-156,3413;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
44550;1,519999;0,0384;0,9862;-0,0491;19,1889;6,6777;2,0127;True;True;0,2184;0,7821;0,2321;0,6769;82,1713;339,8097;-0,4010;0,4549;-0,0015;150,8462;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0b54fcd4-4e77-4f10-937d-fb914d1c3d40;False;
44555;1,579999;0,0412;0,9876;-0,0495;18,7648;6,9047;0,7683;True;True;0,1751;0,7909;0,2430;5,9961;70,5605;328,2236;-1,0229;-0,0180;0,3412;-144,1261;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0b54fcd4-4e77-4f10-937d-fb914d1c3d40;False;
44560;1,659999;0,0432;0,9889;-0,0501;18,5641;7,0127;359,7126;True;True;0,1120;0,7828;0,2553;14,2201;50,9548;313,7506;-0,6357;-0,0739;-0,0032;-146,5110;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0b54fcd4-4e77-4f10-937d-fb914d1c3d40;False;
