Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
11695;0,06;0,1153;1,0205;0,0312;2,2184;0,2613;359,7890;True;True;0,3624;0,5784;0,2650;58,2516;24,8249;268,1206;-0,0094;0,0001;0,0039;147,0553;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11705;0,2;0,1198;1,0109;0,0390;7,4613;2,2734;359,6956;True;True;0,3581;0,5793;0,2634;60,4046;27,6703;270,4668;0,0006;0,0336;-0,0789;148,3753;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11710;0,28;0,1222;1,0059;0,0432;10,1253;3,7211;359,6772;True;True;0,3591;0,5811;0,2617;61,8215;30,8433;273,2195;0,0124;0,0092;-0,0062;150,3730;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11720;0,42;0,1247;0,9948;0,0517;15,4722;7,2641;0,9092;True;True;0,3585;0,5842;0,2609;61,7808;29,7810;272,3359;-0,0035;0,0493;-0,0066;149,8621;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11725;0,4800001;0,1251;0,9907;0,0560;17,1538;8,7120;1,8475;True;True;0,3622;0,5900;0,2594;57,9124;38,4358;283,2026;0,0890;0,1602;-0,0510;149,3361;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11730;0,56;0,1256;0,9876;0,0597;18,3302;9,6390;2,6711;True;True;0,3720;0,6110;0,2565;46,0762;59,2384;308,6601;0,1462;0,1790;-0,0461;150,8232;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11735;0,6199999;0,1255;0,9859;0,0625;19,0361;10,4363;3,1497;True;True;0,3832;0,6332;0,2511;34,1839;57,4500;325,0792;0,0461;0,4382;-0,3706;151,1105;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11740;0,6999999;0,1244;0,9850;0,0639;19,1867;10,8421;3,5511;True;True;0,3666;0,6538;0,2373;31,6318;59,8661;341,6309;-0,1720;0,1783;-0,0656;-158,7000;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11745;0,7599998;0,1222;0,9846;0,0646;19,1514;10,8062;3,9011;True;True;0,3626;0,6431;0,2475;23,0988;65,8009;358,3411;0,0431;-0,3294;0,2296;-166,0986;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11750;0,8399997;0,1192;0,9846;0,0652;18,9509;10,6279;4,2107;True;True;0,3638;0,6354;0,2505;11,2931;60,9955;353,8937;-0,0056;-0,0156;0,0161;-161,9285;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11755;0,8999997;0,1160;0,9847;0,0657;18,8591;10,1223;4,5729;True;True;0,3602;0,6407;0,2565;14,9206;59,9272;339,1557;-0,1665;0,2888;0,0943;-147,1811;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
11760;0,9799996;0,1130;0,9856;0,0662;18,5406;9,4149;4,7518;True;True;0,3433;0,6654;0,2720;14,4670;63,9960;323,7951;-0,0549;0,2837;0,2302;-145,5769;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;511fe120-2fb3-49c2-9702-7c5559e31871;False;
