;Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly;NumRepeticion
72;63345.0;8.800012;-0.0637;0.6287;-0.0509;20.5014;2.9789;3.0987;True;True;-0.0357;0.4032;0.2382;25.7223;48.4161;16.6112;0.486;0.1351;0.3878;-167.7836;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
73;63350.0;8.880013;-0.0634;0.6287;-0.0506;20.5988;3.3752;3.0874;True;True;0.02;0.4124;0.2024;26.8829;46.3216;9.3696;0.0241;0.1031;-0.4358;-159.3051;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
74;63355.0;8.940015;-0.0645;0.6289;-0.0503;20.3482;3.4225;3.4065;True;True;0.0512;0.4081;0.1976;16.6357;58.6369;351.6295;1.2742;-0.05;0.251;-170.3306;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
75;63365.0;9.080018;-0.0635;0.6298;-0.0516;20.0463;3.6662;3.7992;True;True;0.0828;0.4027;0.1925;9.1903;62.8979;19.8789;-0.8844;-0.5869;0.4224;168.3264;True;True;False;0.4958;0.171;0.129;0.0751;0.2303;0.2398;0.2636;0.2642;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
76;63375.0;9.220021;-0.0587;0.6281;-0.0479;20.6983;3.3557;2.8314;True;True;0.061;0.4221;0.2092;16.0339;53.4427;352.5662;-0.2948;0.6111;0.3807;-167.9779;True;True;False;1.0;1.0;1.0;1.0;0.5504;0.6044;0.6158;0.5949;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
77;63385.0;9.360024;-0.0556;0.6272;-0.0488;21.1314;3.5042;2.104;True;True;-0.0421;0.4796;0.1834;19.8566;37.8545;303.2149;-0.8798;-0.2002;-0.0432;-146.7453;True;True;False;1.0;1.0;1.0;1.0;0.5588;0.6202;0.6381;0.6285;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
78;63395.0;9.500028;-0.0556;0.6281;-0.0497;20.5532;3.5803;2.3547;True;True;-0.1294;0.3613;0.1772;16.7383;27.3874;297.4586;0.2371;-0.5683;-0.0226;-126.3285;True;True;False;1.0;1.0;1.0;1.0;0.5599;0.5617;0.5919;0.6018;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
79;63405.0;9.640031;-0.0632;0.6274;-0.0472;20.6754;4.9477;2.983;True;True;-0.0472;0.3655;0.1955;17.5212;35.3732;4.9654;0.5412;0.0761;-0.1193;-167.539;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
80;63415.0;9.780034;-0.066;0.6309;-0.0525;19.187;6.772;4.5564;True;True;0.1304;0.4192;0.1736;15.1921;57.4974;352.5384;0.8098;-0.3703;0.0911;-166.7184;True;True;False;0.1327;0.0;0.0;0.0;0.0812;0.0742;0.0876;0.1267;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
81;63420.0;9.840035;-0.066;0.6323;-0.0535;18.4382;7.442;5.3908;True;True;0.1992;0.3882;0.1425;5.6557;73.5328;358.3564;1.1464;-0.6552;-1.0353;-169.1169;True;True;False;0.1763;0.0;0.0;0.0;0.1419;0.1016;0.1298;0.1428;10595570-41f2-472c-a00f-cd6ba44697d0;False;6
83;63430.0;9.980039;-0.0603;0.6327;-0.0512;18.1721;8.4134;5.5511;True;True;0.1899;0.3854;0.1505;355.679;84.9775;16.7534;0.7045;-0.0289;-0.123;169.1225;True;True;False;0.9389;0.2547;0.0555;0.0;0.3795;0.2911;0.2648;0.2366;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
84;63435.0;10.06004;-0.057;0.6317;-0.0496;18.6057;8.6223;4.8416;True;True;0.1487;0.4131;0.1623;7.769;68.0953;350.5506;-0.3772;-0.0232;0.5367;174.9086;True;True;False;1.0;1.0;1.0;1.0;0.5365;0.6658;0.7484;0.6805;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
85;63440.0;10.12004;-0.0548;0.6309;-0.048;18.8215;8.5331;4.3922;True;True;0.1168;0.4362;0.1792;14.5104;60.0383;327.0952;-0.8036;0.5956;0.1443;-172.228;True;True;False;1.0;1.0;1.0;1.0;0.5551;0.6585;0.7063;0.7004;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
86;63450.0;10.26005;-0.0531;0.6304;-0.0473;18.7501;7.3837;3.6256;True;True;-0.0466;0.4463;0.1982;13.9216;36.5995;280.0436;-2.2853;-1.2461;0.1464;-142.2569;True;True;False;1.0;1.0;1.0;1.0;0.5361;0.5954;0.6244;0.6285;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
87;63460.0;10.40005;-0.0581;0.6299;-0.0448;19.0631;4.9403;2.8172;True;True;-0.1391;0.3217;0.2085;14.2684;36.7414;337.4677;-0.5321;-0.896;0.2204;-139.8645;True;True;False;1.0;1.0;1.0;1.0;0.5136;0.5406;0.5607;0.5369;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
88;63470.0;10.54005;-0.0642;0.6298;-0.0469;19.1362;3.5247;3.2742;True;True;-0.0632;0.3817;0.1851;28.0038;37.8329;351.7368;1.0044;0.2391;-1.2184;173.4823;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;b5ec2a2f-0b82-46b0-a147-43a1354fde30;True;8
89;63480.0;10.68005;-0.0619;0.6305;-0.0475;18.8471;3.9139;3.5541;True;True;-0.0712;0.3827;0.2174;28.2352;41.2203;21.3671;0.3512;-0.1296;-0.393;161.1227;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
90;63490.0;10.82006;-0.0588;0.6314;-0.0465;18.2814;9.0832;4.7542;True;True;0.083;0.4717;0.1727;42.7722;48.2385;16.2981;0.996;0.3417;-0.5363;167.6149;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
91;63500.0;10.96006;-0.0573;0.634;-0.0502;17.0057;10.9501;6.235;True;True;0.211;0.3859;0.1753;14.573;73.0669;337.9018;0.5126;-0.2258;-0.126;-161.735;True;True;False;0.6443;0.4271;0.2963;0.1384;0.2374;0.2795;0.2761;0.25;b5ec2a2f-0b82-46b0-a147-43a1354fde30;False;8
92;63510.0;11.10006;-0.0534;0.6344;-0.0474;16.6942;11.3541;6.495;True;True;0.2253;0.3801;0.1999;351.3414;79.2866;12.7216;-0.2738;0.2413;-0.2562;-175.8955;True;True;False;0.9636;0.9189;0.8414;0.6904;0.3564;0.4468;0.4548;0.4209;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
93;63515.0;11.16007;-0.0509;0.6336;-0.0463;17.017;11.2364;5.9889;True;True;0.1908;0.3861;0.2098;4.6804;72.1387;352.3828;-0.8336;0.012;0.7423;-171.3381;True;True;False;1.0;1.0;1.0;1.0;0.4507;0.5101;0.5462;0.5427;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
94;63520.0;11.24007;-0.0489;0.6327;-0.0459;17.5676;10.8995;5.2941;True;True;0.1295;0.4315;0.1988;16.42;61.8961;332.0368;-0.6971;0.4346;-0.0143;-169.8018;True;True;False;1.0;1.0;1.0;1.0;0.5437;0.5835;0.6212;0.6125;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
95;63525.0;11.30007;-0.0479;0.6318;-0.0453;17.844;10.1001;4.7271;True;True;0.0457;0.4756;0.1854;21.8821;50.6828;315.5277;-1.7058;0.8678;-0.5651;-158.9562;True;True;False;1.0;1.0;1.0;1.0;0.556;0.6038;0.639;0.6328;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
96;63530.0;11.38007;-0.0483;0.6307;-0.0454;18.4459;8.475;3.7768;True;True;-0.0526;0.4537;0.1759;21.4252;38.6017;295.1737;-0.9595;-0.5913;-0.1985;-146.2362;True;True;False;1.0;1.0;1.0;1.0;0.539;0.5813;0.6114;0.6159;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
97;63535.0;11.44007;-0.0499;0.6307;-0.046;18.8144;6.6725;3.4376;True;True;-0.1472;0.3721;0.1817;16.3264;34.2134;285.498;-1.2959;-1.968;0.0494;-123.2422;True;True;False;1.0;1.0;1.0;1.0;0.5283;0.5473;0.5561;0.5298;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
98;63540.0;11.52007;-0.0539;0.6308;-0.0439;18.7456;5.3631;2.9319;True;True;-0.1492;0.3005;0.225;9.4012;37.9159;308.1616;0.2005;-1.0555;0.5387;-134.1661;True;True;False;1.0;1.0;1.0;1.0;0.575;0.5758;0.5623;0.5478;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
99;63545.0;11.58008;-0.0599;0.6294;-0.0432;18.9624;4.8354;2.7829;True;True;-0.1692;0.289;0.2138;5.4407;40.9644;343.1985;-2.628;-3.1461;0.4492;173.0916;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a94a343e-f71c-48f6-ac90-5009bc071f52;True;9
100;63550.0;11.66008;-0.0627;0.6303;-0.0451;18.7606;3.6934;3.3134;True;True;-0.0617;0.3914;0.2067;16.5239;42.535;347.838;0.287;-0.2748;0.0754;178.1147;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
101;63555.0;11.72008;-0.0633;0.6313;-0.0461;18.5183;3.7545;3.6925;True;True;-0.0341;0.4127;0.2338;21.8032;45.1865;358.0266;0.541;0.8289;0.8597;176.1323;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
102;63565.0;11.86008;-0.059;0.6317;-0.0463;17.9713;9.8635;5.4372;True;True;0.1055;0.4446;0.1574;15.6053;48.6999;355.3642;1.2079;0.0672;-0.0386;167.1348;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
103;63575.0;12.00008;-0.0536;0.6327;-0.0481;17.8888;13.1073;6.2156;True;True;0.2263;0.4342;0.1069;7.6148;70.2857;5.9228;0.3335;-0.1962;-0.7486;165.0688;True;True;False;0.1577;0.0;0.0;0.0;0.1962;0.2128;0.2373;0.239;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
104;63585.0;12.14009;-0.0465;0.6317;-0.0463;18.4658;14.218;5.9101;True;True;0.1787;0.4174;0.1259;351.604;90.2567;35.2869;-0.113;0.0385;0.1629;158.5523;True;True;False;0.1634;0.0;0.0;0.0;0.2082;0.17;0.19;0.1923;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
105;63595.0;12.28009;-0.0436;0.6299;-0.0454;19.2897;14.5196;5.0244;True;True;0.1677;0.4431;0.1649;2.5953;70.5403;5.3447;0.0154;-0.3944;0.7263;163.9038;True;True;False;1.0;1.0;1.0;1.0;0.5557;0.6016;0.638;0.6343;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
106;63605.0;12.42009;-0.0476;0.6306;-0.0468;18.8322;14.4538;5.4004;True;True;0.158;0.4376;0.1887;16.0601;69.349;328.4124;0.0546;-0.2241;0.2833;-170.1553;True;True;False;1.0;1.0;1.0;1.0;0.5509;0.6044;0.6386;0.644;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
107;63610.0;12.4801;-0.0505;0.6312;-0.0475;18.4264;14.1733;5.6826;True;True;0.1541;0.4215;0.1969;20.8885;70.8544;322.9547;-0.0264;-0.4088;0.153;-159.5086;True;True;False;1.0;1.0;1.0;1.0;0.5657;0.608;0.6342;0.615;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
108;63615.0;12.5601;-0.0527;0.6318;-0.048;18.0711;13.863;6.0565;True;True;0.1978;0.3734;0.2202;14.4269;79.6019;339.7082;0.3301;-0.1887;0.2557;-155.0483;True;True;False;1.0;1.0;1.0;1.0;0.5025;0.5933;0.6111;0.5785;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
109;63620.0;12.6201;-0.0534;0.6323;-0.0478;17.7408;13.7167;6.316;True;True;0.1911;0.3894;0.2115;1.5127;80.1723;2.9009;-0.4046;0.1681;-0.4087;-165.5799;True;True;False;0.3898;0.1535;0.1979;0.0;0.3046;0.3465;0.3732;0.3481;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
110;63625.0;12.7001;-0.0519;0.6317;-0.0469;17.9351;13.4824;6.0777;True;True;0.1855;0.393;0.2049;359.6924;75.9176;2.0853;-0.0227;0.0689;0.0398;-169.8971;True;True;False;0.9906;0.8688;0.8063;0.0;0.4135;0.4817;0.4912;0.4317;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
111;63630.0;12.7601;-0.0489;0.6308;-0.0465;18.5381;13.5233;5.5614;True;True;0.1635;0.4119;0.215;15.7436;71.8318;343.7987;-0.7147;0.8495;0.0679;-169.5416;True;True;False;1.0;1.0;1.0;1.0;0.5574;0.5808;0.6226;0.5968;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
112;63635.0;12.8401;-0.0458;0.6299;-0.046;19.1538;13.6002;4.9757;True;True;0.094;0.4728;0.2159;16.5529;55.387;320.4876;-0.7742;0.6794;0.0399;-167.5234;True;True;False;1.0;1.0;1.0;1.0;0.5591;0.5903;0.6315;0.6111;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
113;63640.0;12.90011;-0.0451;0.6285;-0.0471;19.8966;13.3601;4.1145;True;True;-0.0079;0.488;0.1945;20.284;45.5513;300.4478;-1.6503;0.0156;0.0203;-160.2121;True;True;False;1.0;1.0;1.0;1.0;0.5151;0.5672;0.5967;0.5733;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
114;63650.0;13.04011;-0.0529;0.6295;-0.0487;19.5426;11.4767;3.7584;True;True;-0.072;0.3698;0.229;21.0138;37.0641;293.1581;0.4434;-0.99;-0.0309;-126.83;True;True;False;1.0;1.0;1.0;1.0;0.5695;0.5858;0.606;0.5976;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
115;63660.0;13.18011;-0.0656;0.6288;-0.048;19.1819;10.7904;4.3076;True;True;0.0385;0.3928;0.2061;9.3503;62.0718;9.8462;1.2379;-0.0486;-0.1108;176.9287;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
116;63670.0;13.32012;-0.0693;0.6325;-0.0528;17.436;13.1156;6.3307;True;True;0.2045;0.4;0.1664;11.7976;91.011;356.4169;0.5306;-0.1271;-0.1415;-169.7369;True;True;False;0.1246;0.0;0.0;0.0;0.1301;0.0548;0.0749;0.0978;a94a343e-f71c-48f6-ac90-5009bc071f52;False;9
117;63680.0;13.46012;-0.0656;0.633;-0.0517;17.1726;13.132;6.5587;True;True;0.2103;0.3729;0.1677;1.9064;88.6375;6.7211;0.1212;-0.184;-0.0404;175.7768;True;True;False;0.9999;0.8646;0.6554;0.0;0.3947;0.4795;0.4404;0.3559;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
118;63690.0;13.60012;-0.0597;0.6304;-0.0497;18.7874;13.3677;4.9449;True;True;0.1141;0.4271;0.2077;17.5785;75.7817;337.2333;-0.7284;0.5168;0.2457;-165.4561;True;True;False;1.0;1.0;1.0;1.0;0.5753;0.6166;0.6248;0.5928;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
119;63700.0;13.74012;-0.0576;0.6284;-0.0487;19.6423;11.1054;3.6113;True;True;-0.0625;0.4453;0.1895;19.7772;47.354;301.8876;-0.8527;-0.5307;-0.2174;-148.1701;True;True;False;1.0;1.0;1.0;1.0;0.5577;0.6136;0.6305;0.5985;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
120;63705.0;13.80013;-0.0589;0.6275;-0.0487;20.4668;9.0684;2.6984;True;True;-0.1271;0.3773;0.206;18.8659;35.6518;298.0264;-1.0555;-1.5244;0.3369;-136.0628;True;True;False;1.0;1.0;1.0;1.0;0.5381;0.5802;0.5949;0.571;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
121;63710.0;13.88013;-0.0627;0.6273;-0.0465;20.3674;7.6478;2.05;True;True;-0.1123;0.2966;0.3155;10.0604;37.5677;325.5222;-0.176;-0.7166;1.1409;-138.3296;True;True;False;1.0;0.7625;0.7391;0.7114;0.4088;0.3878;0.4176;0.4263;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
122;63715.0;13.94013;-0.0675;0.6263;-0.0462;20.4681;7.6246;2.0819;True;True;-0.0327;0.3851;0.2991;7.4247;35.5743;358.6478;3.2625;3.9249;2.2698;-166.0704;True;True;False;0.0348;0.0;0.0;0.0;0.1923;0.1572;0.1994;0.2836;c6b052a1-4800-42fa-99e2-533d5f944411;True;9
123;63720.0;14.02013;-0.0696;0.6282;-0.0472;19.6171;7.8442;3.1564;True;True;0.0175;0.3969;0.2227;17.5907;39.4206;357.6357;0.5137;0.023;-0.3316;-162.4605;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
124;63725.0;14.08013;-0.0705;0.6295;-0.0487;19.0244;8.5527;3.9738;True;True;0.0564;0.4202;0.2251;17.8913;48.2832;359.5392;0.6324;0.4413;0.386;-168.5648;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
125;63735.0;14.22014;-0.0705;0.6298;-0.0496;18.6594;8.5609;4.5876;True;True;0.1279;0.3964;0.1801;22.8221;53.6082;352.0376;0.5491;-0.486;-0.3195;-166.5548;True;True;False;0.2465;0.0;0.0;0.0;0.1043;0.1209;0.1129;0.1494;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
126;63745.0;14.36014;-0.0669;0.6293;-0.0478;18.8923;8.9328;4.282;True;True;0.0583;0.3902;0.1825;18.0646;58.7613;10.2045;-0.9762;0.1219;-0.1336;173.2622;True;True;False;0.1667;0.0;0.0;0.0;0.2164;0.1948;0.1942;0.1855;c6b052a1-4800-42fa-99e2-533d5f944411;False;9
127;63755.0;14.50014;-0.0679;0.628;-0.0461;19.5082;7.9996;3.6097;True;True;0.0584;0.4165;0.205;24.399;51.9077;347.5992;0.0326;0.5686;0.0435;-173.347;True;True;False;1.0;1.0;1.0;1.0;0.5742;0.6824;0.7035;0.6955;81476fec-1285-490e-bff3-6a0276a660b7;False;10
128;63765.0;14.64015;-0.0663;0.6281;-0.0469;19.3673;7.3463;3.5045;True;True;-0.0275;0.4672;0.2018;23.8707;37.0951;296.8148;-0.6945;-0.1729;-0.0974;-157.2101;True;True;False;1.0;1.0;1.0;1.0;0.573;0.6438;0.6569;0.6533;81476fec-1285-490e-bff3-6a0276a660b7;False;10
129;63775.0;14.78015;-0.0653;0.627;-0.0462;20.0402;6.395;3.0154;True;True;-0.112;0.3504;0.2061;15.4126;31.8135;301.8127;0.2834;-0.1102;0.1259;-131.6914;True;True;False;1.0;1.0;1.0;1.0;0.5823;0.587;0.6116;0.608;81476fec-1285-490e-bff3-6a0276a660b7;False;10
130;63780.0;14.84015;-0.0686;0.6264;-0.0433;20.1215;6.5904;2.5873;True;True;-0.0981;0.2979;0.2123;11.1014;41.01;339.9069;0.6767;-0.6148;-0.8635;-143.8142;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0419;0.1003;81476fec-1285-490e-bff3-6a0276a660b7;False;10
131;63785.0;14.92015;-0.0705;0.6264;-0.0437;20.0575;6.4073;2.8502;True;True;-0.0712;0.3715;0.2294;18.4797;41.7111;359.9376;0.0092;0.0897;0.8135;-166.36;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81476fec-1285-490e-bff3-6a0276a660b7;True;10
132;63790.0;14.98015;-0.0705;0.6274;-0.0464;19.9548;6.0462;3.2131;True;True;-0.0227;0.389;0.2229;19.0797;46.2025;357.8471;0.7634;0.5807;-0.4046;174.3694;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81476fec-1285-490e-bff3-6a0276a660b7;False;10
133;63795.0;15.06015;-0.0704;0.628;-0.0472;19.4542;6.7331;3.7429;True;True;0.0183;0.4198;0.2381;20.5328;50.7316;3.0798;0.5228;0.1883;0.2194;176.1008;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81476fec-1285-490e-bff3-6a0276a660b7;False;10
134;63800.0;15.12016;-0.0695;0.6284;-0.0477;19.1489;8.0825;4.2637;True;True;0.0821;0.422;0.2014;13.2108;58.6312;359.4645;1.2712;0.3223;-0.8643;173.4058;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81476fec-1285-490e-bff3-6a0276a660b7;False;10
135;63805.0;15.20016;-0.0692;0.6293;-0.048;18.8809;8.3083;4.5061;True;True;0.1306;0.4018;0.2045;9.3632;68.63;354.7807;0.3976;-0.5231;0.088;-174.4599;True;True;False;0.0;0.0;0.0;0.0;0.0095;0.0;0.0205;0.0214;81476fec-1285-490e-bff3-6a0276a660b7;False;10
136;63810.0;15.26016;-0.0683;0.6296;-0.048;18.8171;8.3018;4.5927;True;True;0.1435;0.3929;0.1887;1.8572;80.1382;5.4723;-0.2926;0.1594;-0.4693;-175.1731;True;True;False;0.131;0.0;0.0;0.0;0.113;0.088;0.1217;0.1501;81476fec-1285-490e-bff3-6a0276a660b7;False;10
137;63815.0;15.34016;-0.0666;0.6291;-0.0464;18.7254;8.3038;4.5275;True;True;0.1242;0.3989;0.1887;359.985;75.289;22.543;-0.0886;0.1069;0.167;166.1037;True;True;False;0.5322;0.0;0.0;0.0;0.2814;0.2309;0.2198;0.2;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
138;63820.0;15.40016;-0.0645;0.6281;-0.0445;19.0806;7.8715;4.0402;True;True;0.1116;0.4024;0.1846;8.5127;73.2488;8.1683;-0.0321;-0.1135;0.3159;167.0565;True;True;False;0.8144;0.6184;0.66;0.0;0.3237;0.3713;0.4101;0.3936;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
139;63830.0;15.54017;-0.0591;0.626;-0.0428;20.2037;7.4531;2.4742;True;True;0.0482;0.4543;0.2038;15.1361;47.6919;320.8095;-1.0963;0.7776;0.3516;-158.3213;True;True;False;1.0;1.0;1.0;1.0;0.5534;0.611;0.647;0.6564;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
140;63840.0;15.68017;-0.0555;0.6254;-0.0433;20.746;6.3935;1.9663;True;True;-0.1038;0.3566;0.2129;16.2287;34.4578;282.8761;-0.3037;-1.1022;0.5265;-122.264;True;True;False;1.0;1.0;1.0;1.0;0.5393;0.5702;0.5791;0.5722;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
141;63850.0;15.82017;-0.0599;0.6241;-0.0398;20.7983;6.1842;1.5362;True;True;-0.0615;0.3726;0.2143;18.1671;46.0556;29.2965;-0.0113;-0.1349;-0.0484;168.7214;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;f722f754-e5d1-44c2-84ce-eee04c4d125b;True;11
142;63860.0;15.96018;-0.0605;0.6269;-0.0432;19.8778;6.5624;2.6754;True;True;0.0179;0.4044;0.2285;25.0464;51.5699;354.3823;0.2367;0.1066;0.0473;-173.2706;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
143;63870.0;16.10018;-0.0613;0.6279;-0.0432;19.1064;8.0828;3.8038;True;True;0.1377;0.4012;0.218;28.3033;54.5576;342.8204;0.7058;-0.3486;-0.0985;-166.7289;True;True;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0091;0.0038;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
144;63875.0;16.16018;-0.0606;0.6289;-0.0435;18.7022;8.2201;4.1953;True;True;0.1782;0.3895;0.2105;19.6596;63.7202;348.6716;0.2396;-0.4745;0.2802;-163.3388;True;True;False;0.0;0.0;0.0;0.0;0.1019;0.1176;0.1322;0.1501;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
145;63880.0;16.24018;-0.0589;0.629;-0.043;18.659;8.583;4.3227;True;True;0.1459;0.404;0.1961;6.5435;70.1477;5.7046;-0.5116;0.0433;0.2031;-171.9006;True;True;False;0.2055;0.0;0.0;0.0;0.205;0.1642;0.154;0.1398;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
146;63885.0;16.30018;-0.0574;0.6282;-0.0415;18.7228;8.3345;4.0905;True;True;0.1298;0.3967;0.1918;7.0569;70.9453;6.5357;-0.4152;-0.4218;-0.0328;176.5139;True;True;False;1.0;0.9132;0.9189;0.0;0.3715;0.4339;0.4721;0.4349;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
147;63890.0;16.38018;-0.0562;0.6278;-0.0403;18.9555;8.0625;3.6323;True;True;0.12;0.4103;0.2095;14.7588;63.6827;349.3465;-0.0752;0.5236;-0.0688;-174.6922;True;True;False;1.0;1.0;1.0;1.0;0.5469;0.6203;0.6422;0.6078;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
148;63895.0;16.44019;-0.0548;0.628;-0.039;18.4697;8.1023;3.6778;True;True;0.087;0.45;0.2081;25.4631;52.89;336.2398;-1.0586;0.682;0.6175;-172.2334;True;True;False;1.0;1.0;1.0;1.0;0.5397;0.6151;0.6348;0.6025;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
149;63900.0;16.52019;-0.0547;0.6277;-0.0388;18.1994;8.1973;3.5735;True;True;0.0428;0.4742;0.1979;24.1788;44.582;317.1874;-0.3811;-0.1831;0.1285;-163.555;True;True;False;1.0;1.0;1.0;0.9064;0.5517;0.6217;0.6236;0.5775;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
150;63905.0;16.58019;-0.0572;0.6286;-0.0389;17.8114;8.0105;3.7119;True;True;0.0311;0.4626;0.21;23.0672;41.2979;301.9389;0.0837;-0.4208;0.2458;-154.4824;True;True;False;1.0;1.0;1.0;0.9847;0.5514;0.6063;0.6043;0.5609;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
151;63915.0;16.72019;-0.0669;0.6309;-0.0403;16.3011;7.8453;5.1406;True;True;0.1133;0.4114;0.1876;14.5316;61.3393;322.6913;1.0409;-0.4755;-0.5879;-151.9481;True;True;False;0.7958;0.5548;0.4719;0.458;0.3657;0.3912;0.3932;0.3748;f722f754-e5d1-44c2-84ce-eee04c4d125b;False;11
152;63925.0;16.8602;-0.0679;0.6327;-0.0414;15.0938;7.4824;6.4585;True;True;0.1294;0.3895;0.2035;3.3789;81.5617;18.5622;0.1701;0.1458;-0.1651;170.0012;True;True;False;0.9867;0.1155;0.0;0.0;0.3485;0.2216;0.2061;0.1886;8e8d5c6b-91d5-443f-8afc-b43e8a15f351;False;12
