Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
37510;0,14;0,0236;0,9855;-0,0238;13,3840;13,0980;0,8341;True;True;0,2588;0,5774;0,1537;30,0249;47,1284;296,2695;-0,0012;0,0099;-0,0152;126,4232;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37515;0,22;0,0244;0,9834;-0,0237;14,9407;13,8020;1,0414;True;True;0,2588;0,5771;0,1533;31,7425;45,4830;295,8989;0,0021;-0,0110;-0,0076;127,4557;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37525;0,36;0,0232;0,9790;-0,0201;17,3919;15,1384;1,5985;True;True;0,2648;0,6026;0,1576;27,7722;49,0412;293,2379;0,0496;0,5853;0,1377;124,1600;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37535;0,5000001;0,0194;0,9745;-0,0153;19,6214;15,2559;2,2778;True;True;0,2518;0,6579;0,1589;22,5393;61,5247;304,2520;-0,2496;0,1876;0,0785;135,4272;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37545;0,6399999;0,0114;0,9739;-0,0112;20,2062;14,3304;2,8127;True;True;0,2347;0,6600;0,1981;15,4653;69,2786;338,0927;0,0288;-0,1317;0,2561;-151,0148;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37555;0,7799998;0,0021;0,9729;-0,0060;20,4552;12,7465;3,3945;True;True;0,2334;0,6291;0,2203;357,9543;68,2659;348,5034;-0,1873;0,1713;-0,0173;-146,6897;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37565;0,9199997;-0,0041;0,9697;-0,0012;21,5646;11,8682;4,0315;True;True;0,2196;0,6556;0,2347;9,9541;73,6982;340,5592;-0,2744;0,4700;0,2785;-147,7098;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37575;1,06;-0,0081;0,9685;0,0005;22,1323;11,1351;4,3331;True;True;0,1814;0,7028;0,2649;8,6415;68,8169;328,3624;-0,1227;-0,0263;-0,0420;-146,4744;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;f75f6207-91f2-4899-819e-08aae5132caf;False;
37580;1,12;-0,0098;0,9688;0,0009;21,9376;10,3571;4,2097;True;True;0,1428;0,7234;0,2662;11,4488;54,2719;314,3299;-0,9343;0,5896;-0,1663;-136,7112;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;f75f6207-91f2-4899-819e-08aae5132caf;False;
37585;1,199999;-0,0111;0,9689;0,0007;21,9858;9,8960;3,9650;True;True;0,0992;0,7239;0,2633;21,4101;46,9265;310,5718;-0,5296;-0,3374;0,0015;-140,2505;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;f75f6207-91f2-4899-819e-08aae5132caf;False;
37590;1,259999;-0,0118;0,9693;-0,0004;21,8023;9,9402;3,9610;True;True;0,0592;0,6960;0,2594;26,2528;40,8451;311,3214;-0,7271;-0,5289;-0,2851;-141,7004;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;f75f6207-91f2-4899-819e-08aae5132caf;False;
37595;1,339999;-0,0126;0,9701;-0,0008;21,2936;10,1366;3,9497;True;True;0,0518;0,6758;0,2556;28,8572;43,7072;327,2103;0,1681;-0,1794;0,0510;-148,1157;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;f75f6207-91f2-4899-819e-08aae5132caf;False;
37600;1,399999;-0,0145;0,9700;0,0001;21,0907;9,9898;3,9362;True;True;0,0661;0,6387;0,2758;22,8086;48,6249;349,7120;0,4253;-0,8101;0,5488;-154,7833;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37610;1,539999;-0,0179;0,9683;0,0028;21,6038;10,0834;4,6429;True;True;0,1393;0,6386;0,2870;18,2263;73,8799;356,8532;0,8410;-0,4425;0,2695;-162,2710;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
37620;1,679999;-0,0178;0,9679;0,0033;21,6571;10,6700;5,2104;True;True;0,1981;0,6145;0,2816;9,7771;93,6666;348,8412;0,6493;-0,6384;0,1113;154,0495;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37630;1,819999;-0,0174;0,9685;0,0042;21,4349;10,0286;4,4430;True;True;0,2028;0,6333;0,3018;13,9726;84,0883;338,7138;-0,0333;0,2492;0,0546;144,5706;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37640;1,959999;-0,0173;0,9681;0,0065;21,7976;10,0894;4,1210;True;True;0,1618;0,6635;0,3260;9,9352;73,6877;325,3793;-0,3920;0,1410;0,3194;-142,7265;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ee775c7a-7a87-4f35-9d65-6da027ccbe71;False;
37650;2,099999;-0,0185;0,9682;0,0053;21,7109;9,8192;4,2116;True;True;0,0924;0,6957;0,3025;18,5482;60,2578;316,5400;-0,0811;-0,1009;-0,1912;-139,3058;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ee775c7a-7a87-4f35-9d65-6da027ccbe71;False;
37660;2,239999;-0,0167;0,9689;0,0026;21,2627;10,5960;4,3992;True;True;0,0593;0,6612;0,2773;28,8391;46,8164;329,3331;-0,0406;-0,1854;-0,0485;-146,2323;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ee775c7a-7a87-4f35-9d65-6da027ccbe71;False;
37670;2,379998;-0,0162;0,9705;0,0014;20,5819;12,4708;4,7629;True;True;0,1025;0,6678;0,2657;15,9214;60,7134;15,7445;0,4276;0,2903;-0,2201;-155,8855;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
37675;2,439998;-0,0167;0,9704;0,0024;20,2356;13,3175;5,3300;True;True;0,1486;0,6565;0,2636;11,7456;75,1929;11,5359;1,0044;-0,3538;0,0163;-165,4806;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37680;2,519998;-0,0173;0,9693;0,0035;20,5730;13,7029;5,6806;True;True;0,2191;0,6364;0,2515;15,8711;84,4309;0,9935;0,6678;-0,1903;-0,2557;-166,8134;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37685;2,579998;-0,0176;0,9683;0,0038;20,8463;13,8008;6,0813;True;True;0,2485;0,6363;0,2347;4,4491;95,6434;359,0541;0,6096;0,0158;-0,2915;-165,1709;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
37690;2,659998;-0,0169;0,9679;0,0030;20,8202;13,8992;6,3746;True;True;0,2735;0,6228;0,2285;5,6738;92,2974;346,4792;0,1856;-0,2667;0,0163;161,0096;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
