Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
58405;0,08;0,0010;1,0035;-0,0396;4,9388;5,2331;359,7804;True;True;0,2341;0,5910;0,1580;54,8696;75,4001;325,8385;-0,0019;0,0127;0,0068;158,0098;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58410;0,16;0,0016;0,9994;-0,0380;7,3111;5,2613;359,9221;True;True;0,2331;0,5933;0,1575;55,5836;74,8121;325,6981;-0,0135;0,0252;-0,0088;158,8080;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58420;0,3;0,0056;0,9884;-0,0332;14,1163;7,3871;359,3498;True;True;0,2343;0,5925;0,1562;55,6076;76,5217;327,7446;0,0042;0,0033;0,0004;159,7026;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58430;0,4400001;0,0102;0,9769;-0,0271;20,5034;11,8872;0,7084;True;True;0,2382;0,5978;0,1558;52,7105;78,4273;328,7441;0,0380;0,1410;-0,0379;153,8425;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58435;0,5000001;0,0124;0,9717;-0,0233;22,8854;14,1280;1,8601;True;True;0,2485;0,6298;0,1441;40,9132;80,9992;331,5739;0,3817;0,7141;-0,0924;154,6957;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58440;0,58;0,0141;0,9678;-0,0197;24,2278;15,8963;2,9346;True;True;0,2698;0,6319;0,1542;26,7056;85,0009;329,7972;0,3027;-0,0288;-0,0520;154,6608;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58445;0,6399999;0,0153;0,9652;-0,0172;25,1857;17,0719;3,4250;True;True;0,2879;0,6497;0,1543;26,7434;84,6839;328,1204;0,1117;0,4799;0,1617;147,2128;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58450;0,7199998;0,0161;0,9641;-0,0160;25,7400;17,8462;3,5637;True;True;0,2832;0,6595;0,1526;23,3380;90,4109;338,4043;-0,0770;0,0738;-0,0269;156,9877;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58460;0,8599997;0,0144;0,9640;-0,0127;25,6742;18,2680;4,0522;True;True;0,2773;0,6507;0,1767;15,2872;92,5947;354,2312;0,1755;-0,0307;0,0042;169,4588;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58465;0,9199997;0,0128;0,9633;-0,0109;25,7554;17,9876;4,2393;True;True;0,2881;0,6478;0,1868;12,7875;88,2782;350,5664;0,0531;-0,0700;0,2262;163,6772;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58470;0,9999996;0,0115;0,9627;-0,0093;26,0529;17,7865;4,2053;True;True;0,2889;0,6560;0,1980;5,7798;86,4010;343,4306;-0,0085;0,2177;0,1391;155,5933;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58475;1,06;0,0106;0,9623;-0,0087;26,3025;17,9830;4,3828;True;True;0,2903;0,6833;0,2314;8,3317;82,8604;338,3614;0,0480;0,3596;0,4653;152,7200;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58480;1,14;0,0089;0,9625;-0,0091;26,2559;18,2797;4,6988;True;True;0,2763;0,7039;0,2372;6,3547;77,5639;332,3462;-0,2934;0,3229;-0,0700;147,8416;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58485;1,199999;0,0059;0,9630;-0,0084;25,6911;17,4796;4,9754;True;True;0,2461;0,7222;0,2337;10,0903;76,3825;331,1325;-0,5571;0,2018;0,0405;147,9021;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58490;1,279999;0,0037;0,9632;-0,0081;25,8690;16,5283;4,5869;True;True;0,2220;0,7338;0,2428;19,4888;67,6265;327,2952;-0,3796;0,2459;0,0644;153,1415;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58495;1,339999;0,0026;0,9634;-0,0086;25,6600;16,1864;4,2746;True;True;0,1568;0,7524;0,2433;23,7871;49,9465;313,9933;-1,7838;0,2845;-0,3538;-151,8092;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58500;1,419999;0,0012;0,9642;-0,0102;25,3269;16,2568;3,8640;True;True;0,0845;0,7615;0,2293;24,6341;42,0790;310,8202;-0,6587;0,0620;-0,0047;-151,7467;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58505;1,479999;-0,0016;0,9660;-0,0110;24,7299;15,9314;3,8622;True;True;0,0529;0,7216;0,2480;26,0182;39,4642;316,7617;-0,4219;-0,9732;0,4320;-150,4897;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e93dcf2d-d75e-4cdc-ae10-91cd1eaf12e8;False;
58515;1,619999;-0,0103;0,9657;-0,0081;24,2194;16,2110;4,1998;True;True;0,0674;0,6659;0,2551;16,7238;47,3313;2,3050;0,6905;-0,7821;0,3115;-159,7005;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58525;1,759999;-0,0157;0,9633;-0,0026;24,6969;17,5318;4,4216;True;True;0,1650;0,6744;0,2325;24,4008;71,5923;358,0057;0,4769;-0,0976;-0,0187;-163,7691;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
58535;1,899999;-0,0147;0,9616;-0,0010;24,9578;17,9414;4,6422;True;True;0,2848;0,6568;0,2200;4,6531;86,4317;351,2765;0,1946;-0,1042;0,0119;158,3639;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
58545;2,039999;-0,0116;0,9632;-0,0022;24,3305;18,8190;4,2227;True;True;0,2650;0,6596;0,2134;11,0156;88,3914;343,7235;-0,1787;0,0496;0,0982;155,7227;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
