Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
70095;0,24;0,0315;0,9829;-0,0119;20,3874;16,9245;1,8264;True;True;0,3416;0,5961;-0,0105;17,6159;91,9735;350,0163;-0,0147;-0,0210;0,0033;159,9093;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
70105;0,38;0,0371;0,9750;-0,0100;24,8361;23,1013;4,4597;True;True;0,3429;0,5965;-0,0080;18,8860;86,8659;345,1824;-0,0170;0,0011;0,0732;157,9212;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
70115;0,52;0,0410;0,9713;-0,0061;26,9357;26,2558;5,9612;True;True;0,3208;0,6490;0,0399;26,7342;86,1432;335,2795;-0,3853;1,2444;0,9610;156,1084;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
70125;0,6599999;0,0383;0,9711;-0,0021;27,2745;26,7226;5,9801;True;True;0,3116;0,6444;0,0974;22,3562;101,3064;358,9810;0,3777;-0,2928;0,4771;167,5140;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
70135;0,7999998;0,0319;0,9685;0,0037;27,8137;25,2042;6,1248;True;True;0,3446;0,6236;0,1146;25,5360;70,9178;344,3659;-0,1998;0,3998;0,1716;-151,7084;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
70145;0,9399996;0,0282;0,9669;0,0059;28,4011;24,0043;6,2360;True;True;0,2777;0,7282;0,1488;18,2560;77,9520;341,1775;-0,1945;0,5268;-0,0184;163,1343;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aba6e753-bf0d-4877-a274-3a902e670124;False;
70155;1,08;0,0257;0,9682;0,0054;28,1627;21,8336;4,6157;True;True;0,1816;0,7419;0,1919;10,1816;59,0801;319,1852;-1,3711;0,3218;-0,1738;-155,2067;True;False;False;1,0000;1,0000;1,0000;0,7365;0,0000;0,0000;0,0000;0,0000;aba6e753-bf0d-4877-a274-3a902e670124;False;
70165;1,219999;0,0232;0,9698;0,0045;27,7306;21,0826;4,4871;True;True;0,0938;0,6975;0,1915;26,1699;42,6900;330,9324;-0,3035;-0,3323;-0,2719;-155,0908;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aba6e753-bf0d-4877-a274-3a902e670124;False;
70170;1,279999;0,0214;0,9701;0,0060;27,3077;21,0332;4,3986;True;True;0,0864;0,6859;0,1768;21,1259;51,9529;354,7661;0,0688;-0,0630;-0,5159;-161,0064;True;False;False;0,9848;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aba6e753-bf0d-4877-a274-3a902e670124;False;
70175;1,359999;0,0188;0,9695;0,0081;27,4425;20,6068;4,5125;True;True;0,1228;0,6667;0,1852;16,8704;62,1893;15,0411;0,8904;-0,2925;0,1757;171,8563;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
