Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
31955;0,08;0,0209;0,9895;0,0136;16,7833;7,3058;359,1230;True;True;0,1842;0,7929;0,1497;3,0750;22,5001;268,3383;-0,0085;0,0047;0,0097;-134,8663;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31960;0,16;0,0211;0,9869;0,0142;18,0828;7,3867;359,2613;True;True;0,1837;0,7915;0,1506;5,0416;22,6030;268,1371;0,0163;-0,0360;0,0098;132,8261;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31965;0,22;0,0215;0,9840;0,0157;19,7728;7,9273;359,5466;True;True;0,1872;0,7896;0,1513;5,7583;21,7559;268,9856;0,0219;-0,0184;-0,0042;-130,8425;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31970;0,3;0,0214;0,9823;0,0177;20,6580;8,8608;359,9542;True;True;0,1856;0,7905;0,1515;6,3370;19,8084;268,9104;-0,0309;0,0162;0,0048;134,7542;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31975;0,36;0,0209;0,9804;0,0198;21,1449;9,1888;0,5580;True;True;0,1853;0,7885;0,1558;7,1953;24,0522;270,1697;0,0394;-0,0259;0,1180;134,6356;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31980;0,4400001;0,0194;0,9782;0,0217;22,1290;9,2052;0,4973;True;True;0,1983;0,7736;0,1791;20,1787;27,4727;284,6400;0,1285;-0,3517;0,3152;137,2082;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31985;0,5000001;0,0170;0,9766;0,0230;22,8188;9,3071;0,6521;True;True;0,1988;0,7532;0,1854;22,3732;47,6490;309,8371;-0,0177;-0,3611;0,1780;134,3714;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31990;0,58;0,0139;0,9759;0,0244;23,1558;9,3237;1,2124;True;True;0,2003;0,7329;0,1961;15,5599;61,6294;336,5225;-0,0619;-0,1584;0,0492;139,9888;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
31995;0,6399999;0,0107;0,9753;0,0254;23,2757;9,0709;1,8312;True;True;0,2099;0,6604;0,2535;10,6041;62,9266;354,9681;0,7682;-2,4248;1,6815;-144,8711;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
32000;0,7199998;0,0075;0,9748;0,0266;23,3400;8,6879;1,9664;True;True;0,2160;0,6191;0,2427;6,1430;65,8508;0,7180;0,0161;-0,2491;-0,1649;-140,7268;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
