Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
19590;0,02;0,0903;1,0192;-0,0929;3,1852;1,0719;355,9334;True;True;0,3958;0,6047;0,0840;42,2346;63,5989;305,3357;19,7918;30,2355;4,2011;137,2889;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19595;0,09999999;0,0918;1,0152;-0,0910;5,6461;2,5374;356,5585;True;True;0,3960;0,6023;0,0838;42,6518;59,8748;304,2762;0,0164;-0,0539;-0,0138;135,9249;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19600;0,18;0,0924;1,0118;-0,0892;7,6344;3,5029;356,6797;True;True;0,3950;0,6030;0,0836;42,8925;60,7993;307,6499;-0,0096;0,0041;-0,0012;135,5641;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19610;0,32;0,0925;1,0068;-0,0846;10,6301;5,6803;357,2584;True;True;0,3913;0,6039;0,0823;42,0567;60,7376;309,1113;-0,0288;0,0255;0,0031;134,9057;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19620;0,4600001;0,0930;1,0006;-0,0791;13,2944;8,8576;359,2230;True;True;0,3873;0,6131;0,0883;31,1933;66,1528;313,9391;0,0110;0,1173;0,0332;133,7481;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19630;0,6;0,0949;0,9954;-0,0739;15,7958;12,1344;0,5567;True;True;0,3925;0,6842;0,1301;23,4765;70,3620;308,0235;0,0613;0,2959;0,2022;133,9046;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19640;0,7399998;0,0949;0,9944;-0,0689;16,5964;14,5241;1,2960;True;True;0,4020;0,7358;0,1743;24,8430;82,7460;332,5628;0,0995;0,1370;0,3032;150,4644;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19650;0,8799997;0,0925;0,9937;-0,0595;16,5538;15,2187;1,8209;True;True;0,4111;0,7007;0,2193;6,9242;82,4188;352,0074;0,0329;-0,0651;-0,0235;153,2791;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19655;0,9399996;0,0916;0,9925;-0,0552;17,1101;14,9745;2,1588;True;True;0,4119;0,6911;0,2141;8,2900;79,3553;351,8066;-0,1011;-0,0590;-0,1020;-148,1976;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19660;1,02;0,0906;0,9916;-0,0520;17,5288;14,7775;2,1794;True;True;0,4061;0,6888;0,2100;7,2251;80,8854;353,0124;-0,0473;-0,0395;-0,0493;-148,9661;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19665;1,08;0,0897;0,9905;-0,0494;17,6558;14,5886;2,1092;True;True;0,4026;0,6832;0,2141;8,2594;82,7491;351,9481;0,0328;0,0098;0,1536;-150,5840;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19670;1,159999;0,0899;0,9893;-0,0476;17,9979;14,5700;2,3580;True;True;0,4107;0,6982;0,2237;11,0376;87,2439;347,7847;0,0160;0,3222;0,1596;153,2586;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19675;1,219999;0,0908;0,9883;-0,0475;18,4737;14,8851;2,4088;True;True;0,4107;0,7216;0,2453;15,6192;89,1051;339,8328;-0,0148;0,4107;0,1992;151,4753;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19680;1,299999;0,0916;0,9878;-0,0480;18,4681;15,4249;2,3404;True;True;0,4089;0,7369;0,2481;15,9002;87,6414;330,2480;-0,0167;0,0331;0,0385;146,0507;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19685;1,359999;0,0918;0,9874;-0,0483;18,4679;15,9021;2,3232;True;True;0,4086;0,7351;0,2457;17,3523;85,5363;328,8971;-0,0003;-0,0338;-0,1434;144,2844;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19690;1,439999;0,0934;0,9869;-0,0455;18,6300;16,2918;2,2753;True;True;0,4075;0,7204;0,2455;15,0893;85,8478;334,7110;-0,0615;-0,3546;0,0806;150,8918;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19695;1,499999;0,0976;0,9855;-0,0387;18,8963;16,5537;2,1562;True;True;0,4167;0,6885;0,2477;10,1056;88,4254;347,9263;0,3864;-0,7370;0,1881;158,9450;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19705;1,639999;0,1149;0,9804;-0,0109;20,1078;16,4115;1,7275;True;True;0,4276;0,6808;0,2427;7,2280;80,4488;353,1742;0,1931;0,0207;-0,0497;-151,9603;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19715;1,779999;0,1302;0,9805;0,0130;22,2293;17,0710;2,0638;True;True;0,4527;0,6776;0,2684;7,0983;85,7729;346,8322;0,1291;0,0417;0,0613;152,9403;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19725;1,919999;0,1305;0,9766;0,0048;22,1380;17,8354;2,1381;True;True;0,4520;0,7234;0,2656;14,8284;80,6962;336,0179;-0,0238;0,2063;0,0298;148,0802;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19735;2,059999;0,1215;0,9787;-0,0158;21,0648;15,6271;2,6734;True;True;0,4063;0,7639;0,2719;20,2883;57,6730;313,1382;-0,3577;0,2480;0,0943;142,8628;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19745;2,199999;0,1152;0,9874;-0,0294;18,6735;10,6318;0,1286;True;True;0,2614;0,7930;0,2866;25,2809;33,2953;305,2141;-0,6253;-0,1677;-0,0377;-144,3662;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19750;2,259999;0,1121;0,9920;-0,0314;17,4220;8,9944;358,8110;True;True;0,1958;0,7710;0,2909;29,0864;35,4987;316,3687;-1,0143;-0,7887;0,5638;-147,1720;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19755;2,339998;0,1076;0,9949;-0,0297;16,4943;7,1745;358,2305;True;True;0,1575;0,7477;0,2896;29,7721;40,7732;326,9358;-0,4267;-0,1469;-0,0491;-148,0875;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19760;2,399998;0,1023;0,9951;-0,0253;16,2284;6,1712;358,1745;True;True;0,1488;0,7131;0,2977;23,6190;49,4744;349,5970;0,0505;-1,0433;0,6202;-158,8656;True;False;False;1,0000;0,9585;0,9283;0,9412;0,0000;0,0000;0,0000;0,0000;a04788b6-4afc-4d1f-8613-a58113e3ae9e;False;
19765;2,479998;0,0976;0,9931;-0,0199;16,9916;6,2807;358,7558;True;True;0,1657;0,7101;0,3139;15,0636;50,1063;5,8861;0,2129;0,3021;0,0105;-159,5637;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
19770;2,539998;0,0942;0,9903;-0,0144;17,8537;7,1032;359,7933;True;True;0,2071;0,7044;0,3358;11,1622;45,2149;8,7796;1,2049;-0,4215;0,3408;-154,3605;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19775;2,619998;0,0944;0,9885;-0,0096;18,2048;9,2320;1,2210;True;True;0,2561;0,7236;0,3184;16,3952;48,3433;357,4561;0,3880;0,1459;-0,1254;-148,2795;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19780;2,679998;0,0961;0,9881;-0,0051;18,0680;11,5005;2,4464;True;True;0,3111;0,7345;0,3016;20,0791;61,7193;348,6317;1,1667;-0,2286;0,1540;-154,2560;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19785;2,759998;0,0971;0,9874;-0,0011;18,1854;12,5760;2,8627;True;True;0,3484;0,7203;0,3075;14,4811;72,3790;351,0551;0,3730;-0,1793;-0,1220;-154,2086;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19790;2,819998;0,0985;0,9868;0,0020;18,2490;12,5018;3,1635;True;True;0,3743;0,7029;0,2988;11,7555;71,5998;353,6600;0,2470;-0,2935;-0,3034;-154,6412;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19800;2,959998;0,1019;0,9862;0,0017;18,6088;12,6482;2,6876;True;True;0,3624;0,6804;0,2909;8,3430;59,1437;355,6948;-0,4336;-0,0508;0,0849;-150,9609;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
19810;3,099998;0,0993;0,9867;0,0036;18,4905;11,1569;1,9133;True;True;0,3553;0,6850;0,3237;5,1113;66,2759;342,1141;0,0047;0,5281;0,1489;-147,3952;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
