Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
57220;0,16;0,0079;0,9670;0,0256;27,0907;7,9610;2,7116;True;True;0,2813;0,7521;0,1972;33,3612;56,8112;330,9923;-0,1702;-0,1173;-0,0461;161,4391;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57225;0,24;0,0075;0,9665;0,0257;27,3309;8,1268;2,9140;True;True;0,2728;0,7483;0,1925;34,9138;55,9478;331,9546;-0,0724;-0,0104;-0,0417;160,5154;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57235;0,38;0,0074;0,9656;0,0252;27,7334;8,2125;2,9312;True;True;0,2515;0,7448;0,1982;33,9927;59,0670;342,2776;-0,0814;-0,0988;0,0416;164,8505;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57245;0,52;0,0053;0,9671;0,0237;27,0911;8,1345;2,8490;True;True;0,2229;0,7049;0,2240;8,9884;56,9408;351,6257;-0,1424;-0,1815;0,1325;-159,5150;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57255;0,6599999;-0,0019;0,9678;0,0249;26,8161;6,9627;3,1561;True;True;0,2214;0,6505;0,2596;2,4700;56,3799;8,7457;-0,0195;-0,1847;0,1355;-157,4269;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57265;0,7999998;-0,0078;0,9660;0,0274;27,4684;6,1945;3,8231;True;True;0,2077;0,6781;0,2598;7,2053;53,5142;353,5550;-0,2705;0,5248;0,0366;-151,0947;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
57275;0,9399996;-0,0090;0,9646;0,0282;28,1019;5,8515;3,7384;True;True;0,1560;0,7707;0,2712;10,1004;48,0883;333,0995;-0,2171;0,1917;0,1037;-152,3500;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e797cf5f-1eb3-4555-b7a5-9efb8a1f6c07;False;
57285;1,08;-0,0101;0,9658;0,0264;27,7396;5,4397;2,8678;True;True;0,0772;0,7561;0,2746;19,2621;36,8324;329,2712;-0,3504;-0,2368;0,1492;-152,2210;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e797cf5f-1eb3-4555-b7a5-9efb8a1f6c07;False;
57290;1,14;-0,0122;0,9669;0,0257;27,4791;5,1089;2,8702;True;True;0,0576;0,7089;0,2657;19,7002;37,8109;341,4729;-0,0187;-1,4237;0,1605;-157,6055;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e797cf5f-1eb3-4555-b7a5-9efb8a1f6c07;False;
57295;1,219999;-0,0155;0,9675;0,0263;27,0092;4,5625;2,8866;True;True;0,0598;0,6668;0,2769;19,8379;39,0274;352,6828;0,0695;-0,0823;-0,0736;-154,3504;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
