Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
50945;0,06;0,0039;0,9909;-0,0079;15,4349;1,9238;359,3401;True;True;0,1663;0,5946;0,2479;51,4830;62,5582;327,4939;-0,0091;0,0218;-0,0311;-153,3616;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50950;0,14;0,0034;0,9893;-0,0070;16,4346;2,5821;359,4763;True;True;0,1664;0,5955;0,2476;53,6772;58,8898;324,7391;-0,0027;-0,0055;-0,0111;-154,6213;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50960;0,28;0,0006;0,9844;-0,0027;19,6927;4,8028;0,7233;True;True;0,1670;0,6019;0,2388;52,9531;57,4794;322,3569;-0,0075;0,1578;-0,1680;-154,4199;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50970;0,42;-0,0042;0,9784;0,0035;22,7007;5,1090;1,6156;True;True;0,1740;0,6276;0,2309;41,4797;62,3162;341,2361;-0,0327;0,1785;-0,1047;-157,1881;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50980;0,56;-0,0100;0,9737;0,0079;24,7494;5,1417;2,5911;True;True;0,1714;0,6708;0,2039;6,7782;71,3002;18,6430;-0,0608;0,2591;-0,1531;170,5395;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
50990;0,6999999;-0,0146;0,9719;0,0079;25,2136;5,3210;3,6777;True;True;0,1957;0,6238;0,2322;3,4147;58,2179;1,8374;0,2324;-0,4463;0,7512;-170,1623;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
51000;0,8399997;-0,0179;0,9725;0,0070;24,8581;4,3198;3,6230;True;True;0,1693;0,6475;0,2347;7,1744;58,6618;344,6160;-0,2248;0,2049;-0,0129;-152,8220;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4d16445d-6684-4f06-ba1d-507799471af1;False;
51005;0,8999997;-0,0184;0,9733;0,0069;24,5834;3,6379;3,5863;True;True;0,1284;0,7284;0,2224;13,7184;58,0811;337,9839;-1,1588;1,9050;-0,1771;-164,7385;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4d16445d-6684-4f06-ba1d-507799471af1;False;
51010;0,9799996;-0,0185;0,9743;0,0066;24,2854;2,7768;2,7274;True;True;0,1041;0,7291;0,2271;19,5637;54,1154;327,7726;-0,2239;-0,1148;0,1622;-167,6662;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4d16445d-6684-4f06-ba1d-507799471af1;False;
51015;1,04;-0,0184;0,9761;0,0060;23,8707;2,2174;1,5440;True;True;0,0767;0,7289;0,2446;19,1393;40,5359;320,5144;-0,6617;-0,0791;0,2028;-161,8647;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4d16445d-6684-4f06-ba1d-507799471af1;False;
