Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
15735;0,04;-0,0251;1,0115;-0,0013;22,1445;2,6489;359,0891;True;True;0,1837;0,7164;0,0730;33,1660;63,4009;319,6919;-0,0486;0,0376;0,0174;-160,5932;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15740;0,12;-0,0250;1,0110;-0,0005;22,3254;2,8115;359,2937;True;True;0,1828;0,7169;0,0737;33,8148;63,1563;319,1183;-0,0068;0,0216;0,0056;-153,7545;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15745;0,2;-0,0251;1,0109;0,0004;22,3757;2,7436;359,2285;True;True;0,1831;0,7187;0,0754;33,4222;63,3954;318,9281;0,0023;0,0043;0,0283;-157,1020;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15750;0,26;-0,0250;1,0105;0,0012;22,5259;2,8004;359,2976;True;True;0,1820;0,7188;0,0763;32,7932;63,4044;318,7371;-0,0171;0,0062;0,0094;-157,5188;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15755;0,34;-0,0240;1,0096;0,0021;22,7355;3,3661;359,6157;True;True;0,1814;0,7195;0,0781;31,7514;64,1828;321,6918;0,0004;0,0107;0,0378;-158,6681;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15760;0,4;-0,0222;1,0085;0,0024;23,1701;4,3103;359,8885;True;True;0,1828;0,7233;0,0853;29,9357;64,3748;324,5288;0,0101;0,1008;0,1612;-159,9823;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15765;0,4800001;-0,0199;1,0083;0,0023;23,3817;5,5517;0,2981;True;True;0,1836;0,7275;0,1078;24,3109;70,0667;332,2009;0,0733;-0,1218;0,3825;-161,0778;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15770;0,54;-0,0183;1,0087;0,0021;23,2924;6,5910;0,5280;True;True;0,1862;0,7175;0,1361;17,5149;73,5645;341,7511;-0,0874;-0,1341;0,1365;-161,3516;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15775;0,6199999;-0,0179;1,0092;0,0019;23,2078;7,1903;0,7223;True;True;0,1730;0,7015;0,1361;11,0640;74,6076;351,7505;-0,0704;-0,1577;0,0650;-166,8792;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15780;0,6799999;-0,0184;1,0098;0,0027;23,0129;7,3102;0,7414;True;True;0,1778;0,6977;0,1432;11,1719;73,8832;353,5437;0,1785;-0,1459;0,1751;-164,3284;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15785;0,7599998;-0,0185;1,0097;0,0033;23,1370;7,2781;0,8508;True;True;0,1799;0,7043;0,1462;13,3728;74,4472;348,0557;-0,0310;0,2385;0,0666;-158,0240;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15790;0,8199998;-0,0170;1,0099;0,0024;23,2446;7,6331;0,8416;True;True;0,1621;0,7599;0,1488;19,9676;68,4265;337,3679;-0,5150;1,2231;-0,0016;-158,2790;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fd7cb816-d3b4-4a56-91ef-b9c9df229ca7;False;
15795;0,8999997;-0,0154;1,0108;0,0013;23,1203;7,8696;0,4524;True;True;0,1374;0,7700;0,1520;16,0725;62,7204;319,1205;-0,3355;0,0912;0,0683;-154,6439;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fd7cb816-d3b4-4a56-91ef-b9c9df229ca7;False;
15800;0,9599996;-0,0140;1,0121;-0,0003;23,1743;7,4985;0,0066;True;True;0,0929;0,7704;0,1747;16,5319;52,1392;303,8083;-0,8785;-0,0918;0,4309;-145,0274;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fd7cb816-d3b4-4a56-91ef-b9c9df229ca7;False;
15810;1,1;-0,0158;1,0129;-0,0033;23,6247;6,2518;359,4271;True;True;0,0106;0,7145;0,1784;23,5251;38,4190;316,9729;-0,1611;-0,8085;0,2833;-152,4074;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fd7cb816-d3b4-4a56-91ef-b9c9df229ca7;False;
15820;1,239999;-0,0269;1,0141;-0,0010;23,9192;5,7669;0,1022;True;True;0,0500;0,6821;0,1831;26,6101;42,6480;350,9378;0,3867;0,3394;-0,0786;-156,2720;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15830;1,379999;-0,0379;1,0136;-0,0004;24,9013;5,3954;0,6266;True;True;0,1348;0,7077;0,1614;20,7680;70,6827;345,6521;0,1904;0,1165;-0,0931;-155,2101;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15840;1,519999;-0,0441;1,0144;-0,0028;24,7320;4,7788;0,5827;True;True;0,1426;0,6683;0,1760;12,0054;74,4265;346,2498;-0,0795;0,0636;0,1134;-149,2474;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15850;1,659999;-0,0417;1,0155;-0,0044;24,8068;4,9445;0,6502;True;True;0,0842;0,7652;0,2039;14,8089;62,4033;325,7825;-0,5304;0,2530;0,0078;-143,6527;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;38d83cf8-026e-4ce8-a923-673a1de903e8;False;
15855;1,719999;-0,0390;1,0166;-0,0053;24,6535;5,2315;0,2602;True;True;0,0263;0,7946;0,1932;14,1196;51,1471;311,8128;-1,0078;0,6272;-0,3683;-137,6761;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;38d83cf8-026e-4ce8-a923-673a1de903e8;False;
15860;1,799999;-0,0372;1,0172;-0,0063;24,5748;5,5980;0,0737;True;True;-0,0346;0,7778;0,1788;20,6537;39,6210;306,2167;-0,4794;-0,1324;-0,0388;-147,4474;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;38d83cf8-026e-4ce8-a923-673a1de903e8;False;
15865;1,859999;-0,0363;1,0168;-0,0075;24,6645;6,5039;0,6063;True;True;-0,0471;0,7279;0,1876;21,8083;30,4390;317,8102;0,1441;-0,8885;0,3037;-146,7142;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;38d83cf8-026e-4ce8-a923-673a1de903e8;False;
15870;1,939999;-0,0369;1,0164;-0,0078;24,6009;8,1989;1,0167;True;True;-0,0325;0,6820;0,1957;22,2457;33,3583;340,8294;0,3102;-0,5823;0,1685;-155,0045;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15875;1,999999;-0,0386;1,0159;-0,0060;24,4584;10,6191;2,4941;True;True;0,0091;0,6738;0,1972;26,2372;35,1729;349,7888;0,7700;0,2565;-0,0988;-151,1903;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15880;2,079999;-0,0394;1,0146;-0,0046;24,6919;13,7016;4,0736;True;True;0,0825;0,7073;0,1750;31,1534;41,8292;340,9270;0,8259;0,3527;-0,0395;-150,2277;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15885;2,139999;-0,0400;1,0139;-0,0039;24,8058;16,4094;5,0194;True;True;0,1648;0,7255;0,1815;27,4515;58,1950;336,8472;1,7509;0,0155;-0,0136;-152,0181;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15890;2,219999;-0,0406;1,0138;-0,0039;24,6236;17,9023;5,6818;True;True;0,2264;0,6942;0,1783;23,3915;72,7888;333,4599;0,4719;-0,2814;0,1730;146,7130;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15895;2,279999;-0,0406;1,0137;-0,0050;24,5772;18,4864;5,7355;True;True;0,2697;0,6631;0,1997;15,7028;87,3393;337,8831;0,8532;-0,2482;0,0334;142,0185;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
