Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
49755;0,08;0,0278;1,0139;-0,0437;359,5603;359,9134;356,7493;True;True;0,1120;0,5808;0,1756;29,2508;49,0231;343,3793;-0,0010;-0,0089;0,0045;-139,8634;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49760;0,16;0,0278;1,0135;-0,0434;359,7679;359,9172;356,8074;True;True;0,1118;0,5812;0,1751;29,1441;49,2642;343,3842;-0,0039;0,0175;-0,0097;-138,5906;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49765;0,22;0,0279;1,0132;-0,0429;0,1426;0,0187;356,7639;True;True;0,1108;0,5829;0,1740;29,0473;50,6587;344,8370;-0,0366;0,0353;-0,0140;-139,6905;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49770;0,3;0,0283;1,0113;-0,0420;1,7226;0,4407;356,9997;True;True;0,1114;0,5841;0,1742;29,6791;50,2256;345,2904;0,0093;0,0021;-0,0010;-140,7118;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49780;0,4400001;0,0296;0,9999;-0,0369;10,2461;2,9264;358,2964;True;True;0,1104;0,5837;0,1740;30,0613;49,1496;342,9511;-0,0174;0,0076;-0,0159;-141,0523;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49790;0,58;0,0291;0,9868;-0,0286;18,0518;5,4205;359,7932;True;True;0,1076;0,5902;0,1673;35,7935;49,9378;338,6927;-0,0363;0,0305;-0,0128;-141,6312;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49795;0,6399999;0,0270;0,9818;-0,0245;20,6874;5,7216;0,4515;True;True;0,1075;0,5905;0,1684;31,6292;47,1260;334,1991;0,0187;-0,0101;0,0384;-136,5770;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49800;0,7199998;0,0236;0,9789;-0,0203;22,1228;5,6295;0,6141;True;True;0,1092;0,5956;0,1694;27,0456;46,5715;325,6985;0,0125;0,1937;0,0359;-132,1855;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49805;0,7799998;0,0195;0,9763;-0,0173;23,5715;5,1548;1,2491;True;True;0,1116;0,6170;0,1676;22,4824;53,3897;322,7071;0,1313;0,4903;-0,1326;-130,2857;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49810;0,8599997;0,0150;0,9745;-0,0154;24,3146;4,2361;1,4740;True;True;0,1192;0,6309;0,1755;18,2389;59,5249;326,8119;0,0381;-0,0313;0,1481;-132,5395;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49815;0,9199997;0,0107;0,9735;-0,0142;24,9938;3,1610;1,5542;True;True;0,1234;0,6214;0,1910;10,1189;62,5829;333,6263;0,1043;-0,1869;0,3502;-132,9866;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49820;0,9999996;0,0067;0,9734;-0,0132;25,0090;2,2510;1,9371;True;True;0,1291;0,6294;0,1960;6,9749;63,5639;336,9336;0,0381;0,2457;-0,0332;-133,5329;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49825;1,06;0,0036;0,9733;-0,0128;25,1130;1,7029;2,0347;True;True;0,1280;0,6535;0,1900;11,0671;62,3022;341,8567;-0,0618;0,0119;-0,1062;-140,8228;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aa437907-f901-46c1-aa0e-8c452e44d313;False;
49835;1,199999;0,0002;0,9723;-0,0114;25,5324;1,2888;2,4204;True;True;0,1287;0,6747;0,2192;6,3199;53,5106;324,2538;0,0130;1,3751;0,5858;-130,9328;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aa437907-f901-46c1-aa0e-8c452e44d313;False;
49845;1,339999;0,0010;0,9735;-0,0125;25,3239;1,8976;2,1123;True;True;0,0847;0,7548;0,2081;5,9616;45,1257;304,6752;-0,2770;0,1731;-0,0747;-121,7574;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aa437907-f901-46c1-aa0e-8c452e44d313;False;
49855;1,479999;0,0014;0,9759;-0,0148;24,5386;2,4162;1,8210;True;True;0,0364;0,7583;0,2027;13,1884;35,4913;304,8498;-0,1556;-0,0941;0,0478;-131,9989;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;aa437907-f901-46c1-aa0e-8c452e44d313;False;
49865;1,619999;-0,0005;0,9787;-0,0156;23,2758;2,9885;2,0818;True;True;0,0310;0,7006;0,2141;15,8325;36,0119;337,6653;0,2097;-0,1937;-0,0922;-135,7459;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49875;1,759999;-0,0031;0,9771;-0,0133;23,5691;3,0596;2,9269;True;True;0,0956;0,7052;0,1908;18,5580;47,7285;355,8737;0,5344;-0,0106;-0,2413;-150,0886;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
49885;1,899999;-0,0029;0,9758;-0,0137;23,7040;3,5332;3,7656;True;True;0,1602;0,6914;0,1819;9,8973;62,2882;353,2008;0,1077;0,0220;0,1792;-150,2084;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49890;1,959999;-0,0020;0,9762;-0,0148;23,5051;3,6248;3,9292;True;True;0,1641;0,6926;0,1854;10,6004;70,8397;351,8283;0,1325;-0,1679;0,1269;-151,6804;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49895;2,039999;-0,0013;0,9772;-0,0157;23,1607;3,4509;3,8497;True;True;0,1829;0,6980;0,1895;12,2873;73,5183;343,6436;0,0676;0,1897;0,1196;-148,4794;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49900;2,099999;-0,0010;0,9785;-0,0158;22,5254;3,2608;3,4750;True;True;0,1790;0,7116;0,2017;12,6165;75,6800;341,0664;-0,0480;0,2465;0,2720;-150,1727;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49905;2,179999;-0,0010;0,9794;-0,0153;22,2336;3,1508;3,2567;True;True;0,1810;0,7256;0,2161;14,3372;76,2864;336,4362;-0,0512;0,1071;0,1439;-147,5425;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49910;2,239999;-0,0005;0,9799;-0,0142;22,0335;3,3329;2,9630;True;True;0,1719;0,7377;0,2332;11,8203;71,0683;325,5510;-0,1539;0,3329;0,4208;-142,4588;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49915;2,319999;-0,0005;0,9799;-0,0141;22,2540;3,7903;2,6483;True;True;0,1428;0,7657;0,2330;16,9954;59,7750;317,3439;-0,2775;0,2024;0,0053;-139,4245;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
49920;2,379998;-0,0015;0,9813;-0,0142;21,9932;3,7840;3,3352;True;True;0,1262;0,7626;0,2330;13,0152;57,4153;316,1027;-0,3135;-0,2000;-0,1272;-135,8636;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
